Freq (-1°C),Phase (-1°C),Freq (-2°C),Phase (-2°C),Freq (-3°C),Phase (-3°C),Freq (-5°C),Phase (-5°C),Freq (-7.5°C),Phase (-7.5°C),Freq (-10°C),Phase (-10°C)
33.77233515772825,-0.7659316995835266,33.77233515772825,-1.9358881274891955,34.076667623508605,-2.7685206958305155,33.77233515772825,-6.851830552945448,33.77233515772825,-11.694462576402,33.77233515772825,-16.477855754406306
34.791216631060365,-0.7284579839748946,34.791216631060365,-1.9814808813332565,35.10220113310743,-2.8790029233239847,34.791216631060365,-7.042354705407747,34.791216631060365,-11.953374384366859,34.791216631060365,-16.754310155128895
35.8408368570387,-0.6961459523673209,35.8408368570387,-2.031124956703549,36.15859795924087,-2.9953064663706006,35.8408368570387,-7.235506579722842,35.8408368570387,-12.214451057148766,35.8408368570387,-17.027083623181095
36.92212319663606,-0.6689393528226621,36.92212319663606,-2.0847897460052605,37.24678692997612,-3.1173074350350616,36.92212319663606,-7.4312137325930046,36.92212319663606,-12.477531674855689,36.92212319663606,-17.296213688829635
38.0360309884853,-0.6467819334027765,38.0360309884853,-2.1424446416435723,38.36772482635734,-3.2448819393820627,38.0360309884853,-7.629403720720504,38.0360309884853,-12.742455317595565,38.0360309884853,-17.56173788234121
39.1835443929407,-0.6296174421695201,39.1835443929407,-2.2040590360236725,39.52239722364748,-3.377906089476299,39.1835443929407,-7.8300041008076064,39.1835443929407,-13.009061065476352,39.1835443929407,-17.823693733982555
40.365677261603686,-0.6173896271847527,40.365677261603686,-2.2696023215507437,40.71181935788705,-3.5162559953824664,40.365677261603686,-8.03294242955658,40.365677261603686,-13.277187998605992,40.365677261603686,-18.08211877402038
41.583474033081586,-0.6100422365103281,41.583474033081586,-2.3390438906299718,41.937037018531875,-3.6598077671652556,41.583474033081586,-8.238146263669698,41.583474033081586,-13.546675197092451,41.583474033081586,-18.3370505327214
42.838010655770454,-0.6075190182081065,42.838010655770454,-2.4123531356665406,43.19912746795483,-3.8084375148893703,42.838010655770454,-8.445543159849217,42.838010655770454,-13.817361741043666,42.838010655770454,-18.58852654035234
44.13039553847763,-0.6097637203399435,44.13039553847763,-2.489499449065637,44.49920038861963,-3.9620213486195004,44.13039553847763,-8.65506067479742,44.13039553847763,-14.089086710567596,44.13039553847763,-18.836584327179914
45.46177052972347,-0.616720090967697,45.46177052972347,-2.570452223232442,45.83839885875991,-4.120435378420341,45.46177052972347,-8.866626365216563,45.46177052972347,-14.361689185772182,45.46177052972347,-19.081261423470835
46.8333119265881,-0.6283318781532248,46.8333119265881,-2.6551808505721444,47.21790035742128,-4.283555714356595,46.8333119265881,-9.080167787808918,46.8333119265881,-14.635008246765388,46.8333119265881,-19.322595359491828
48.24623151399377,-0.6445428299583827,48.24623151399377,-2.743654723489926,48.63891779974967,-4.451258466492947,48.24623151399377,-9.295612499276755,48.24623151399377,-14.908882973655155,48.24623151399377,-19.560623665509596
49.701777635341884,-0.6652966944450298,49.701777635341884,-2.835843234390974,50.10270060343714,-4.6234197448941,49.701777635341884,-9.512888056322343,49.701777635341884,-15.183152446549443,49.701777635341884,-19.79538387179087
51.20123629544975,-0.690537219675023,51.20123629544975,-2.9317157756804706,51.61053578726172,-4.799915659624749,51.20123629544975,-9.731922015647942,51.20123629544975,-15.457655745556194,51.20123629544975,-20.02691350860236
52.745932296762405,-0.7202081537102178,52.745932296762405,-3.0312417397636033,53.16374910268787,-4.980622320749584,52.745932296762405,-9.952641933955832,52.745932296762405,-15.732231950783365,52.745932296762405,-20.255250106210788
54.337230409842455,-0.754253244612473,54.337230409842455,-3.1343905190455543,54.76370619952262,-5.16541583833331,54.337230409842455,-10.17497536794827,54.337230409842455,-16.006720142338896,54.337230409842455,-20.48043119488287
55.976536579173086,-0.7926162404436461,55.976536579173086,-3.2411315059315084,56.411813826651326,-5.354172322440611,55.976536579173086,-10.39884987432753,55.976536579173086,-16.280959400330747,55.976536579173086,-20.702494304885313
57.66529916533869,-0.8352408892655939,57.66529916533869,-3.351434092826654,58.109521068910254,-5.546767883136191,57.66529916533869,-10.624193009795883,57.66529916533869,-16.554788804866874,57.66529916533869,-20.92147696648485
59.40501022468106,-0.8820709391401744,59.40501022468106,-3.465267672136174,59.85832062118204,-5.743078630484745,59.40501022468106,-10.850932331055592,59.40501022468106,-16.828047436055222,59.40501022468106,-21.13741670994819
61.19720682756182,-0.9330501381292431,61.19720682756182,-3.5826016362652515,61.65975010083522,-5.94298067455096,61.19720682756182,-11.078995394808924,61.19720682756182,-17.100574374003735,61.19720682756182,-21.350351065542043
63.0434724163956,-0.9881222342946578,63.0434724163956,-3.7034053776190703,63.515393399661576,-6.146350125399547,63.0434724163956,-11.30830975775815,63.0434724163956,-17.37220869882037,63.0434724163956,-21.560317563533147
64.94543820465381,-1.0472309756982798,64.94543820465381,-3.82764828860282,65.42688207649942,-6.3530630930951855,64.94543820465381,-11.538802976605538,64.94543820465381,-17.642789490613083,64.94543820465381,-21.767353734188198
66.90478461807511,-1.1103201104019607,66.90478461807511,-3.9552997616216836,67.39589679176845,-6.56299568770258,66.90478461807511,-11.770402608053361,66.90478461807511,-17.91215582948982,66.90478461807511,-21.971497107773917
68.92324277935603,-1.1773333864675595,68.92324277935603,-4.086329189080841,69.42416878517606,-6.7760240192864245,68.92324277935603,-12.003036208803875,68.92324277935603,-18.180146795558528,68.92324277935603,-22.172785214557027
71.00259603763334,-1.2482145519569348,71.00259603763334,-4.220705963385482,71.5134813978954,-6.9920241979114115,71.00259603763334,-12.236631335559357,71.00259603763334,-18.44660146892716,71.00259603763334,-22.371255584804253
73.1446815441096,-1.322907354931943,73.1446815441096,-4.358399476940792,73.66567164055336,-7.210872333642239,73.1446815441096,-12.47111554502208,73.1446815441096,-18.711358929703675,73.1446815441096,-22.56694574878229
75.35139187521374,-1.4013555434544434,75.35139187521374,-4.4993791221519555,75.88263180840654,-7.432444536543608,75.35139187521374,-12.7064163938943,75.35139187521374,-18.974258257996013,75.35139187521374,-22.759893236757872
77.62467670473116,-1.4835028655862894,77.62467670473116,-4.643614291424152,78.1663111451262,-7.656616916680205,77.62467670473116,-12.94246143887829,77.62467670473116,-19.23513853391213,77.62467670473116,-22.95013557899771
79.9665445263806,-1.5692930693893405,79.9665445263806,-4.79107437716257,80.51871755665434,-7.883265584116727,79.9665445263806,-13.179178236676316,79.9665445263806,-19.493838837559974,79.9665445263806,-23.13771030576852
82.37906442835936,-1.6586699029254546,82.37906442835936,-4.941728771772397,82.94191937663818,-8.11226664891787,82.37906442835936,-13.416494343990653,82.37906442835936,-19.750198249047497,82.37906442835936,-23.322654947337025
84.86436792142506,-1.7515771142564884,84.86436792142506,-5.095546867658815,85.43804718499541,-8.343496221148335,84.86436792142506,-13.654337317523565,84.86436792142506,-20.004055848482654,84.86436792142506,-23.505007033969942
87.42465082212912,-1.847958451444297,87.42465082212912,-5.252498057227007,88.00929568120844,-8.576830410872812,87.42465082212912,-13.892634713977317,87.42465082212912,-20.25525071597339,87.42465082212912,-23.684804095933973
90.06217519286578,-1.9477576625507396,90.06217519286578,-5.412551732882159,90.65792561399579,-8.812145328156,90.06217519286578,-14.131314090054179,90.06217519286578,-20.503621931627656,90.06217519286578,-23.86208366349585
92.77927134045045,-2.0509184956376765,92.77927134045045,-5.575677287029459,93.38626576905632,-9.049317083062592,92.77927134045045,-14.370303002456426,92.77927134045045,-20.749008575553418,92.77927134045045,-24.036883266922302
95.57833987499346,-2.157384698766963,95.57833987499346,-5.741844112074091,96.19671501663466,-9.28822178565728,95.57833987499346,-14.60952900788632,95.57833987499346,-20.991249727858598,95.57833987499346,-24.209240436480012
98.46185383088833,-2.267100020000451,98.46185383088833,-5.911021600421234,99.09174442070785,-9.528735546004766,98.46185383088833,-14.848919663046122,98.46185383088833,-21.23018446865117,98.46185383088833,-24.37919270243572
101.43236085178847,-2.380008207400004,101.43236085178847,-6.083179144476077,102.07389941164752,-9.770734474169743,101.43236085178847,-15.08840252463811,101.43236085178847,-21.465651878039075,101.43236085178847,-24.54677759505614
104.49248544150245,-2.496053009027481,104.49248544150245,-6.258283773475684,105.14580202426818,-10.014094680216903,104.49248544150245,-15.32790514936456,104.49248544150245,-21.697491036130273,104.49248544150245,-24.712032644607994
107.64493128279653,-2.6151781729447316,107.64493128279653,-6.436274679107057,108.31015320322979,-10.25869227421095,107.64493128279653,-15.56735509392772,107.64493128279653,-21.925541023032704,107.64493128279653,-24.874995381357987
110.89248362615439,-2.737327447213618,110.89248362615439,-6.61707291815003,111.56973517782005,-10.504403366216572,110.89248362615439,-15.806679915029864,110.89248362615439,-22.149640918854324,110.89248362615439,-25.03570687985692
114.23801175060261,-2.862444579895997,114.23801175060261,-6.800599237166417,114.92741390820696,-10.751104066298463,114.23801175060261,-16.04580716937327,114.23801175060261,-22.369629803703084,114.23801175060261,-25.194294316170748
117.68447149877751,-2.9904733190537254,117.68447149877751,-6.986774382718023,118.38614160530994,-10.99867048452133,117.68447149877751,-16.2846644136602,117.68447149877751,-22.585346757686924,117.68447149877751,-25.350973593671174
121.2349078884729,-3.1213574127486643,121.2349078884729,-7.175519101366666,121.94895932650628,-11.246978730949856,121.2349078884729,-16.523179204592925,121.2349078884729,-22.796630860913822,121.2349078884729,-25.505964685320627
124.89245780297509,-3.2550406090426645,124.89245780297509,-7.366754139674141,125.6189996494562,-11.495904915648747,124.89245780297509,-16.761279098873704,124.89245780297509,-23.0033211934917,124.89245780297509,-25.659487564081545
128.66035276256426,-3.3914666559975837,128.66035276256426,-7.560400244202261,129.39948942639447,-11.745325148682685,128.66035276256426,-16.998891653204815,128.66035276256426,-23.20525683552852,128.66035276256426,-25.811762202916356
132.54192177962867,-3.5305793016752887,132.54192177962867,-7.756378161512842,133.29375262131424,-11.99511554011637,132.54192177962867,-17.235944424288526,132.54192177962867,-23.402276867132244,132.54192177962867,-25.96300857478751
136.5405942999146,-3.6723222941376257,136.5405942999146,-7.954608638167684,137.30521323253407,-12.245152200014516,136.5405942999146,-17.472364968827097,136.5405942999146,-23.594220368410802,136.5405942999146,-26.113446652657426
140.65990323251302,-3.816639381446455,140.65990323251302,-8.155012420728596,141.43739830321954,-12.49531123844179,140.65990323251302,-17.7080808435228,140.65990323251302,-23.78092641947216,140.65990323251302,-26.263296409488557
144.90348807125628,-3.963474311663635,144.90348807125628,-8.35751025575739,145.69394102250715,-12.745468765462912,144.90348807125628,-17.943019605077904,144.90348807125628,-23.96223410042426,144.90348807125628,-26.412777818243335
149.27509811028597,-4.112770832851023,149.27509811028597,-8.562022889815871,150.07858391995455,-12.995500891142559,149.27509811028597,-18.177108810194675,149.27509811028597,-24.137982491375055,149.27509811028597,-26.56211085188419
153.77859575663106,-4.2644726930704815,153.77859575663106,-8.76847106946586,154.59518215612923,-13.24528372554543,153.77859575663106,-18.41027601557539,153.77859575663106,-24.30801067243251,153.77859575663106,-26.711515483373564
158.41795994272294,-4.4185236403838575,158.41795994272294,-8.97677554126915,159.24770691222574,-13.49469378627939,158.41795994272294,-18.642448777922308,158.41795994272294,-24.472170444801012,158.41795994272294,-26.861211685673894
163.19728964186487,-4.574867422853014,163.19728964186487,-9.186857051787555,164.04024888169334,-13.743630480364391,163.19728964186487,-18.8735546539377,163.19728964186487,-24.63057048399845,163.19728964186487,-27.011419431747605
168.12080748975828,-4.733447788539812,168.12080748975828,-9.39863634758289,168.97702186694403,-13.992027822633377,168.12080748975828,-19.10352120032384,168.12080748975828,-24.783557939759465,168.12080748975828,-27.162358694557156
173.19286351528726,-4.894208485506094,173.19286351528726,-9.612034175216948,174.0623664843036,-14.239822705437458,173.19286351528726,-19.33227597378297,173.19286351528726,-24.93148899652171,173.19286351528726,-27.314249447064945
178.4179389838601,-5.057093261813738,178.4179389838601,-9.82697128125156,179.30075398046162,-14.486952021127733,178.4179389838601,-19.559746531017396,178.4179389838601,-25.074719838722885,178.4179389838601,-27.467311662233456
183.80065035669665,-5.222045865524587,183.80065035669665,-10.043368412248512,184.6967901637781,-14.733352662055305,183.80065035669665,-19.785860428729357,183.80065035669665,-25.213606650800656,183.80065035669665,-27.621765313025094
189.3457533695682,-5.3890100447005,189.3457533695682,-10.261146314769626,190.255219453901,-14.978961520571264,189.3457533695682,-20.010545223621136,189.3457533695682,-25.348505617192703,189.3457533695682,-27.7778303724023
195.05814723458707,-5.557929547403344,195.05814723458707,-10.480225735376717,195.98092905325902,-15.223715489026716,195.05814723458707,-20.233728472395004,195.05814723458707,-25.47977292233669,195.05814723458707,-27.93572681332751
200.94287896875989,-5.728748121694965,200.94287896875989,-10.700527420631577,201.8789532440918,-15.467551459772757,200.94287896875989,-20.455337731753215,200.94287896875989,-25.607764750670306,200.94287896875989,-28.09567460876316
207.005147853132,-5.90140951563722,207.005147853132,-10.92197211709602,207.95447781480186,-15.710406325160486,207.005147853132,-20.67530055839804,207.005147853132,-25.73283728663121,207.005147853132,-28.2578937316717
213.25031002645804,-6.075857477291981,213.25031002645804,-11.144480571331865,214.21284461951495,-15.952216977541015,213.25031002645804,-20.89354450903177,213.25031002645804,-25.855346714657095,213.25031002645804,-28.422604155015556
219.68388321745945,-6.25203575472108,219.68388321745945,-11.3679735299009,220.65955627486005,-16.192920309265425,219.68388321745945,-21.109997140356626,219.68388321745945,-25.97564921918562,219.68388321745945,-28.59002585175715
226.31155161985325,-6.4298880959864,226.31155161985325,-11.592371739364957,227.30028099810048,-16.43245321268483,226.31155161985325,-21.324586009074928,226.31155161985325,-26.094100984654478,226.31155161985325,-28.760378794858944
233.1391709144504,-6.609358249149784,233.1391709144504,-11.817595946285829,234.1408575908646,-16.670752580150317,233.1391709144504,-21.537238671888915,233.1391709144504,-26.21105819550133,233.1391709144504,-28.933882957283366
240.17277344277247,-6.790389962273091,240.17277344277247,-12.043566897225329,241.187300572865,-16.907755304012998,240.17277344277247,-21.74788268550085,240.17277344277247,-26.32687703616386,240.17277344277247,-29.110754481195723
247.41857353674786,-6.972926983418186,247.41857353674786,-12.270205338745274,248.44580547011392,-17.14339827662397,247.41857353674786,-21.95644560661303,247.41857353674786,-26.441913691079737,247.41857353674786,-29.291055112119405
254.88297300920067,-7.156913060646915,254.88297300920067,-12.497432017407457,255.92275426228676,-17.377618390334323,254.88297300920067,-22.1628549919277,254.88297300920067,-26.55652434468664,254.88297300920067,-29.474642803099947
262.572566809985,-7.342291942021139,262.572566809985,-12.725167679773698,263.6247209940261,-17.610352537495174,262.572566809985,-22.367038398147123,262.572566809985,-26.67106518142224,262.572566809985,-29.66136155798999
270.4941488527575,-7.529007375602726,270.4941488527575,-12.953333072405806,271.5584775551136,-17.8415376104576,270.4941488527575,-22.56892338197359,270.4941488527575,-26.78589238572422,270.4941488527575,-29.851055380642173
278.65471801753824,-7.717003109453509,278.65471801753824,-13.181848941865573,279.73099963459885,-18.07111050157272,278.65471801753824,-22.768438046877844,278.65471801753824,-26.90136214203025,278.65471801753824,-30.043568274909106
287.06148433436755,-7.906222891635373,287.06148433436755,-13.410636034714834,288.149472854115,-18.29900810319163,287.06148433436755,-22.965546686638618,287.06148433436755,-27.017830634778008,287.06148433436755,-30.238744244643446
295.7218753535111,-8.096610470210159,295.7218753535111,-13.639615097515378,296.8212990857757,-18.525167307665413,295.7218753535111,-23.1602717276323,295.7218753535111,-27.135654048405172,295.7218753535111,-30.436427293697804
304.6435427078565,-8.288109593239726,304.6435427078565,-13.86870687682902,305.754102960211,-18.749525007345202,304.6435427078565,-23.352640842863508,304.6435427078565,-27.25518856734941,304.6435427078565,-30.636461425924825
313.8343688732859,-8.48066400878594,313.8343688732859,-14.097832119217578,314.95573857045775,-18.972018094582054,313.8343688732859,-23.542681705336857,313.8343688732859,-27.376790376048397,313.8343688732859,-30.83869064517712
323.3024741330043,-8.674217464910642,323.3024741330043,-14.326911571242837,324.4342963776072,-19.192583461727097,323.3024741330043,-23.730421988056914,323.3024741330043,-27.500815658939818,323.3024741330043,-31.042958955307352
333.05622375197805,-8.868713709675703,333.05622375197805,-14.555865979466631,334.1981103242741,-19.411158001131433,333.05622375197805,-23.915889364028313,333.05622375197805,-27.62762060046134,333.05622375197805,-31.249110360168114
343.1042353678167,-9.064096491142983,343.1042353678167,-14.784616090450754,344.2557651621466,-19.627678605146155,343.1042353678167,-24.099111506255646,343.1042353678167,-27.75756138505065,343.1042353678167,-31.456988863612064
353.45538660463114,-9.260309557374317,353.45538660463114,-15.013082650757012,354.61610400005605,-19.842082166122356,353.45538660463114,-24.28011608774352,353.45538660463114,-27.890994197145403,353.45538660463114,-31.666438469491816
364.1188229166001,-9.457296656431591,364.1188229166001,-15.241186406947227,365.2882360792077,-20.054305576411142,364.1188229166001,-24.45893078149653,364.1188229166001,-28.028275221183296,364.1188229166001,-31.877303181660015
375.1039656681612,-9.655001536376645,375.1039656681612,-15.468848105583197,376.2815447824046,-20.264285728363607,375.1039656681612,-24.635583260519287,375.1039656681612,-28.16969608587855,375.1039656681612,-32.089427003969284
386.4205204579839,-9.853367945271335,386.4205204579839,-15.695988493226732,387.6056958843082,-20.471959514330855,386.4205204579839,-24.810101197816397,386.4205204579839,-28.31519600653791,386.4205204579839,-32.30265394027225
398.0784856940627,-10.052339631177533,398.0784856940627,-15.922528316439658,399.2706460499901,-20.677263826663996,398.0784856940627,-24.98251226639246,398.0784856940627,-28.464594539366157,398.0784856940627,-32.51682799442156
410.0881614275146,-10.25186034215708,410.0881614275146,-16.148388321783756,411.2866515892454,-20.880135557714116,410.0881614275146,-25.15284413925208,410.0881614275146,-28.617711142732592,410.0881614275146,-32.731793170269825
422.46015845288764,-10.451873826271846,422.46015845288764,-16.373489255820846,423.664277474368,-21.080511599832313,422.46015845288764,-25.321124489399853,422.46015845288764,-28.774365275006495,422.46015845288764,-32.9473934716697
435.2054076830139,-10.652323831583681,435.2054076830139,-16.59775186511275,436.41440662931484,-21.27832884536969,435.2054076830139,-25.4873809898404,435.2054076830139,-28.934376394557205,435.2054076830139,-33.163472902473785
448.33516980669333,-10.853154106154433,448.33516980669333,-16.821096896221242,449.5482494984246,-21.47352418667735,448.33516980669333,-25.651641313578292,448.33516980669333,-29.09756395975399,448.33516980669333,-33.37987546653471
461.86104523774776,-11.054308398045983,461.86104523774776,-17.043445095708172,463.07735390310773,-21.6660345161064,461.86104523774776,-25.81393313361817,461.86104523774776,-29.263747428966195,461.86104523774776,-33.596445167705156
475.794984364218,-11.25573045532017,475.794984364218,-17.264717210135327,477.01361519517064,-21.855796726007924,475.794984364218,-25.97428412296461,475.794984364218,-29.432746260563082,475.794984364218,-33.81302600983771
490.1492981067814,-11.457364026038857,490.1492981067814,-17.484833986064515,491.369286715705,-22.042747708733025,490.1492981067814,-26.13272195462224,490.1492981067814,-29.604379912913974,490.1492981067814,-34.029461996785
504.9366687957006,-11.659152858263903,504.9366687957006,-17.703716170057557,506.1569905687361,-22.226824356632797,504.9366687957006,-26.289274301595647,504.9366687957006,-29.778467844388175,504.9366687957006,-34.24559713239969
520.1701613759207,-11.86104070005716,520.1701613759207,-17.921284508676244,521.389728719101,-22.407963562058363,520.1701613759207,-26.44396883688943,520.1701613759207,-29.95482951335498,520.1701613759207,-34.46127542053437
535.863234950219,-12.06297129948049,535.863234950219,-18.137459748482392,537.0808944243182,-22.58610221736081,535.863234950219,-26.596833233508203,535.863234950219,-30.1332843781837,535.863234950219,-34.6763408650417
552.029754670596,-12.264888404595755,552.029754670596,-18.352162636037825,553.2442840104958,-22.761177214891234,552.029754670596,-26.747895164456576,552.029754670596,-30.313651897243634,552.029754670596,-34.890637469774305
568.6840039884198,-12.466735763464786,568.6840039884198,-18.565313917904323,569.8941090026364,-22.9331254799502,568.6840039884198,-26.897182302739125,568.6840039884198,-30.49575152890408,568.6840039884198,-35.1040092385848
585.8406972741532,-12.668457124149482,585.8406972741532,-18.77683434064372,587.0450086200027,-23.101918204041386,585.8406972741532,-27.04472232136049,585.8406972741532,-30.679402731534353,585.8406972741532,-35.31630017532585
603.5149928177942,-12.869996234711667,603.5149928177942,-18.986644650817805,604.7120626475275,-23.267625651085222,603.5149928177942,-27.190542893325237,603.5149928177942,-30.86442496350375,603.5149928177942,-35.52735428385005
621.7225062215421,-13.071296843213215,621.7225062215421,-19.1946655949884,622.9108046945886,-23.430335885526503,621.7225062215421,-27.334671691637997,621.7225062215421,-31.050637683181574,621.7225062215421,-35.737015568010044
640.4793241964991,-13.272302697715977,640.4793241964991,-19.400817919717316,641.6572358528036,-23.590136971810008,640.4793241964991,-27.477136389303364,640.4793241964991,-31.237860348937136,640.4793241964991,-35.94512803165848
659.8020187756075,-13.472957546281812,659.8020187756075,-19.60502237156635,660.9678387648568,-23.747116974380518,659.8020187756075,-27.617964659325935,659.8020187756075,-31.425912419139713,659.8020187756075,-36.15153567864796
679.7076619553847,-13.673205136972573,679.7076619553847,-19.807207803616425,680.8595921167259,-23.90136395768283,679.7076619553847,-27.75718417471033,679.7076619553847,-31.614613352158642,679.7076619553847,-36.35608251283114
700.2138407793788,-13.872989217850133,700.2138407793788,-20.00733923559894,701.3499855660483,-24.05296598616173,700.2138407793788,-27.89482260846114,700.2138407793788,-31.803782606363214,700.2138407793788,-36.55861253806063
721.3386728766799,-14.072253536976316,721.3386728766799,-20.205391769468754,722.4570351197566,-24.202011124262018,721.3386728766799,-28.030907633582967,721.3386728766799,-31.993239640122713,721.3386728766799,-36.75896975818905
743.1008224692245,-14.27094184241302,743.1008224692245,-20.40134050761635,744.1992989745007,-24.348587436428463,743.1008224692245,-28.165466923080427,743.1008224692245,-32.18280391180648,743.1008224692245,-36.95699817706908
765.519516862007,-14.468997882222071,765.519516862007,-20.595160552432212,766.5958938337872,-24.49278298710587,765.519516862007,-28.298528149958102,765.519516862007,-32.37229487978379,765.519516862007,-37.152541798553315
788.6145634308062,-14.666365404465346,788.6145634308062,-20.786827006306815,789.6665117161834,-24.634685840739014,788.6145634308062,-28.430118987220613,788.6145634308062,-32.561532002423945,788.6145634308062,-37.34544462649438
812.4063671224051,-14.862988157204697,812.4063671224051,-20.97631497163064,813.4314372693576,-24.774384061772693,812.4063671224051,-28.560267107872562,812.4063671224051,-32.75033473809626,812.4063671224051,-37.535550664744925
836.9159484827749,-15.058809888501965,836.9159484827749,-21.163599550794153,837.9115656051864,-24.911965714651686,836.9159484827749,-28.689000184918545,836.9159484827749,-32.938522545170024,836.9159484827749,-37.722703917157574
