Freq (-1°C),Phase (-1°C),Freq (-2°C),Phase (-2°C),Freq (-3°C),Phase (-3°C),Freq (-5°C),Phase (-5°C),Freq (-7.5°C),Phase (-7.5°C),Freq (-10°C),Phase (-10°C)
24.983933698814624,-1.4845360824742286,22.19212195722848,-1.567010309278352,19.292127210597208,-1.4020618556701052,17.50954472068995,-4.2061855670103085,18.880930421445633,-7.917525773195877,23.673856230543763,-13.443298969072167
25.25452365053824,-1.154639175257735,23.169266272030104,-1.567010309278352,19.50107172003644,-1.4845360824742286,17.699182866459555,-4.2061855670103085,19.292127210597208,-7.092783505154642,23.930257311804983,-12.206185567010309
26.366508987303583,-1.4845360824742286,23.420202362303097,-1.6494845360824755,19.71227921517696,-2.144329896907216,17.699182866459555,-3.298969072164951,19.50107172003644,-7.092783505154642,24.18943535993765,-12.371134020618555
26.652073001361675,-1.567010309278352,23.930257311804983,-1.4845360824742286,19.92577420541743,-2.2268041237113394,17.89087489923219,-4.288659793814432,19.50107172003644,-8.16494845360825,24.18943535993765,-12.288659793814432
28.431591431241017,-1.567010309278352,24.18943535993765,-1.6494845360824755,20.35972603892033,-1.4845360824742286,17.89087489923219,-3.3814432989690744,19.71227921517696,-8.16494845360825,25.25452365053824,-14.02061855670103
28.739521441204587,-1.6494845360824755,24.18943535993765,-1.567010309278352,20.580233239763512,-1.567010309278352,18.084643063750903,-3.3814432989690744,20.141581465607022,-7.340206185567013,25.25452365053824,-13.938144329896907
30.65841563258412,-1.6494845360824755,24.451420451043525,-1.731958762886599,20.80312865671191,-2.2268041237113394,18.2805098456817,-3.463917525773198,20.35972603892033,-7.340206185567013,25.804527215238558,-12.865979381443296
30.990463391994286,-1.731958762886599,24.983933698814624,-1.731958762886599,21.02843815547939,-2.309278350515463,18.2805098456817,-4.288659793814432,20.580233239763512,-8.494845360824744,25.804527215238558,-12.94845360824742
33.059649558253746,-1.731958762886599,25.25452365053824,-1.8144329896907223,21.486404265061793,-1.567010309278352,18.478497974222904,-3.463917525773198,20.80312865671191,-8.494845360824744,26.940729833136512,-14.597938144329898
33.41770402180656,-1.8144329896907223,25.804527215238558,-1.8144329896907223,21.719114020174246,-2.309278350515463,18.478497974222904,-4.371134020618555,21.02843815547939,-7.587628865979383,26.940729833136512,-14.515463917525775
33.779636415119114,-1.154639175257735,25.804527215238558,-1.567010309278352,21.719114020174246,-1.6494845360824755,18.678630424742785,-3.546391752577321,21.256187881919946,-7.587628865979383,27.232512979570867,-13.360824742268044
34.145488738336006,-1.2371134020618584,26.084004652922978,-1.6494845360824755,21.954344151867943,-2.3917525773195862,18.678630424742785,-4.371134020618555,21.256187881919946,-8.659793814432991,27.232512979570867,-13.443298969072167
34.51530344648679,-1.8144329896907223,26.084004652922978,-1.8969072164948457,22.67543125870802,-2.3917525773195862,18.880930421445633,-3.546391752577321,21.486404265061793,-8.659793814432991,28.431591431241017,-15.010309278350515
34.88912345441268,-1.8969072164948457,26.652073001361675,-1.8969072164948457,22.67543125870802,-1.6494845360824755,18.880930421445633,-4.453608247422679,21.954344151867943,-7.835051546391753,28.431591431241017,-15.092783505154639
36.03505142738692,-1.8969072164948457,26.940729833136512,-1.9793814432989691,22.921018840054224,-2.4742268041237097,19.08542144006686,-3.6288659793814446,22.19212195722848,-7.835051546391753,28.739521441204587,-13.855670103092784
36.42533115449638,-1.9793814432989691,27.232512979570867,-1.9793814432989691,22.921018840054224,-1.731958762886599,19.08542144006686,-4.453608247422679,22.921018840054224,-9.154639175257731,28.739521441204587,-13.938144329896907
37.62171563659227,-1.9793814432989691,27.52745630039805,-2.0618556701030926,23.420202362303097,-2.4742268041237097,19.292127210597208,-4.536082474226802,23.169266272030104,-9.154639175257731,30.32992560360009,-15.58762886597938
38.0291798230005,-2.0618556701030926,27.825594022071243,-1.6494845360824755,23.673856230543763,-2.556701030927833,19.50107172003644,-3.6288659793814446,23.169266272030104,-8.16494845360825,30.32992560360009,-15.670103092783506
41.45184443798905,-1.2371134020618584,28.12696074173519,-1.731958762886599,23.673856230543763,-1.731958762886599,19.71227921517696,-4.536082474226802,23.420202362303097,-8.16494845360825,30.65841563258412,-14.432989690721651
41.90079105786669,-1.3195876288659818,28.431591431241017,-2.0618556701030926,23.930257311804983,-1.8144329896907223,19.71227921517696,-3.711340206185568,23.930257311804983,-9.402061855670105,30.65841563258412,-14.515463917525775
44.219521125882125,-2.0618556701030926,28.739521441204587,-2.144329896907216,24.18943535993765,-2.556701030927833,19.92577420541743,-3.711340206185568,23.930257311804983,-9.484536082474229,32.355008665083474,-16.164948453608247
44.6984432296204,-2.144329896907216,29.365422743449376,-2.144329896907216,24.451420451043525,-2.6391752577319565,19.92577420541743,-4.618556701030926,24.18943535993765,-9.484536082474229,32.355008665083474,-15.010309278350515
49.24902769645028,-1.3195876288659818,29.683466667928354,-1.731958762886599,24.451420451043525,-1.8144329896907223,20.141581465607022,-4.618556701030926,24.18943535993765,-8.41237113402062,32.355008665083474,-14.927835051546392
49.782422164569994,-1.4020618556701052,29.683466667928354,-2.2268041237113394,24.716242986965295,-1.8969072164948457,20.141581465607022,-3.7938144329896915,24.451420451043525,-8.41237113402062,32.355008665083474,-16.24742268041237
50.32159359259993,-2.144329896907216,30.00495518568907,-1.8144329896907223,25.25452365053824,-1.8969072164948457,20.35972603892033,-3.7938144329896915,24.716242986965295,-8.494845360824744,33.41770402180656,-16.577319587628864
50.86660454824152,-2.2268041237113394,30.32992560360009,-2.2268041237113394,25.25452365053824,-2.6391752577319565,20.35972603892033,-4.701030927835049,24.716242986965295,-8.577319587628867,33.41770402180656,-16.49484536082474
53.10631887314348,-1.4020618556701052,30.65841563258412,-2.309278350515463,25.52804424252276,-1.9793814432989691,20.580233239763512,-3.876288659793815,25.25452365053824,-8.742268041237114,34.51530344648679,-15.58762886597938
53.681489958423164,-1.4845360824742286,31.326107414037544,-2.309278350515463,25.52804424252276,-2.72164948453608,20.580233239763512,-4.701030927835049,25.52804424252276,-8.742268041237114,34.51530344648679,-15.505154639175256
53.681489958423164,-2.2268041237113394,31.66538664824617,-2.3917525773195862,26.084004652922978,-2.72164948453608,20.80312865671191,-4.7835051546391725,34.145488738336006,-12.206185567010309,34.51530344648679,-16.824742268041234
54.26289046770285,-2.309278350515463,31.66538664824617,-1.8144329896907223,26.084004652922978,-1.9793814432989691,21.02843815547939,-3.876288659793815,34.145488738336006,-12.123711340206185,34.51530344648679,-16.907216494845365
56.65214711595898,-1.4845360824742286,32.00834046599766,-1.8969072164948457,26.366508987303583,-2.0618556701030926,21.02843815547939,-4.7835051546391725,36.819837828962896,-11.628865979381441,36.42533115449638,-17.402061855670105
57.26572150091958,-1.567010309278352,32.355008665083474,-2.3917525773195862,26.366508987303583,-2.8041237113402033,21.256187881919946,-3.9587628865979383,36.819837828962896,-11.546391752577318,36.42533115449638,-17.319587628865982
57.26572150091958,-2.309278350515463,32.70543147432736,-2.4742268041237097,26.940729833136512,-2.8041237113402033,21.256187881919946,-4.865979381443296,36.819837828962896,-12.865979381443296,36.42533115449638,-16.082474226804123
57.88594123905819,-2.3917525773195862,33.41770402180656,-2.4742268041237097,26.940729833136512,-2.0618556701030926,21.486404265061793,-3.9587628865979383,36.819837828962896,-12.783505154639172,36.42533115449638,-16.0
61.08926673907114,-1.567010309278352,33.779636415119114,-1.8969072164948457,27.232512979570867,-2.144329896907216,21.719114020174246,-4.041237113402062,39.27824247157592,-13.443298969072167,38.0291798230005,-16.49484536082474
61.75089760701332,-1.6494845360824755,33.779636415119114,-2.556701030927833,27.232512979570867,-2.8865979381443267,21.719114020174246,-4.865979381443296,39.27824247157592,-13.360824742268044,38.0291798230005,-16.412371134020617
61.75089760701332,-2.3917525773195862,34.145488738336006,-1.9793814432989691,27.825594022071243,-2.8865979381443267,21.954344151867943,-4.041237113402062,39.27824247157592,-12.123711340206185,38.0291798230005,-17.7319587628866
62.419694306676504,-2.4742268041237097,34.51530344648679,-2.556701030927833,27.825594022071243,-2.144329896907216,21.954344151867943,-4.948453608247419,39.27824247157592,-12.206185567010309,38.0291798230005,-17.814432989690722
65.87391124079926,-1.6494845360824755,34.88912345441268,-2.6391752577319565,28.12696074173519,-2.96907216494845,22.19212195722848,-4.123711340206185,41.90079105786669,-14.02061855670103,39.27824247157592,-16.824742268041234
66.58736248019873,-2.4742268041237097,35.26699214174659,-1.9793814432989691,28.12696074173519,-2.2268041237113394,22.19212195722848,-4.948453608247419,41.90079105786669,-13.938144329896907,39.27824247157592,-16.74226804123711
66.58736248019873,-1.731958762886599,35.26699214174659,-2.6391752577319565,28.431591431241017,-2.96907216494845,22.43247502898419,-5.030927835051543,42.3546000203067,-12.783505154639172,40.13366044237064,-18.226804123711343
67.30854079487598,-2.556701030927833,35.648953357947114,-2.0618556701030926,28.739521441204587,-3.0515463917525736,22.43247502898419,-4.123711340206185,42.3546000203067,-12.865979381443296,40.13366044237064,-18.309278350515466
71.0332995269912,-2.556701030927833,35.648953357947114,-2.72164948453608,28.739521441204587,-2.2268041237113394,22.67543125870802,-5.030927835051543,45.18255232714803,-14.680412371134022,41.45184443798905,-17.319587628865982
71.0332995269912,-1.731958762886599,36.03505142738692,-2.72164948453608,29.05078650510861,-2.309278350515463,22.67543125870802,-4.2061855670103085,45.18255232714803,-14.597938144329898,41.45184443798905,-17.23711340206186
71.80262982227168,-2.6391752577319565,36.42533115449638,-2.8041237113402033,29.365422743449376,-3.0515463917525736,22.921018840054224,-5.113402061855666,45.18255232714803,-13.443298969072167,42.3546000203067,-18.804123711340207
71.80262982227168,-1.8144329896907223,36.819837828962896,-2.8041237113402033,29.683466667928354,-3.134020618556704,23.169266272030104,-4.2061855670103085,45.18255232714803,-13.360824742268044,42.3546000203067,-18.721649484536083
74.16097631824958,-2.6391752577319565,37.21861723098652,-2.0618556701030926,29.683466667928354,-2.309278350515463,23.169266272030104,-5.113402061855666,48.19932271386582,-15.257731958762886,43.27701619077083,-17.7319587628866
74.16097631824958,-1.8144329896907223,37.21861723098652,-2.8865979381443267,30.00495518568907,-2.3917525773195862,23.420202362303097,-5.19587628865979,48.19932271386582,-14.02061855670103,43.27701619077083,-17.649484536082475
74.96418109951598,-2.72164948453608,37.62171563659227,-2.144329896907216,30.65841563258412,-3.134020618556704,23.420202362303097,-4.288659793814432,48.19932271386582,-13.938144329896907,44.6984432296204,-19.298969072164947
74.96418109951598,-1.8969072164948457,38.0291798230005,-2.8865979381443267,30.65841563258412,-2.3917525773195862,23.673856230543763,-5.19587628865979,48.19932271386582,-15.175257731958762,44.6984432296204,-19.216494845360824
77.4263682681127,-1.8969072164948457,38.44105707405495,-2.96907216494845,30.990463391994286,-3.2164948453608275,23.673856230543763,-4.288659793814432,49.782422164569994,-15.505154639175256,45.67190459650396,-18.14432989690722
77.4263682681127,-2.72164948453608,39.27824247157592,-2.96907216494845,30.990463391994286,-2.4742268041237097,23.930257311804983,-4.371134020618555,49.782422164569994,-15.58762886597938,45.67190459650396,-18.226804123711343
78.26493906742593,-2.8041237113402033,39.70364776852788,-3.0515463917525736,31.66538664824617,-2.4742268041237097,24.18943535993765,-4.371134020618555,51.417518276839274,-14.597938144329898,46.666566411643544,-19.628865979381445
78.26493906742593,-1.9793814432989691,39.70364776852788,-2.144329896907216,31.66538664824617,-3.2164948453608275,24.18943535993765,-5.360824742268036,51.417518276839274,-14.515463917525775,46.666566411643544,-19.711340206185568
79.96942560115707,-2.8041237113402033,40.13366044237064,-2.2268041237113394,32.00834046599766,-3.298969072164951,24.451420451043525,-5.360824742268036,51.97439870872009,-16.0,48.19932271386582,-18.721649484536083
79.96942560115707,-1.9793814432989691,41.45184443798905,-3.0515463917525736,32.00834046599766,-2.556701030927833,24.716242986965295,-4.536082474226802,51.97439870872009,-15.917525773195877,48.19932271386582,-18.63917525773196
80.83553913130177,-2.8865979381443267,41.45184443798905,-2.2268041237113394,32.70543147432736,-3.298969072164951,24.983933698814624,-4.536082474226802,54.26289046770285,-15.010309278350515,50.86660454824152,-19.1340206185567
80.83553913130177,-2.0618556701030926,41.90079105786669,-3.134020618556704,32.70543147432736,-2.556701030927833,24.983933698814624,-5.525773195876283,54.26289046770285,-15.092783505154639,50.86660454824152,-19.216494845360824
83.49057016474254,-2.8865979381443267,41.90079105786669,-2.309278350515463,33.059649558253746,-2.6391752577319565,25.25452365053824,-4.618556701030926,54.85058786912273,-16.49484536082474,53.10631887314348,-20.701030927835053
83.49057016474254,-2.0618556701030926,42.81332398719393,-2.309278350515463,33.059649558253746,-3.3814432989690744,25.25452365053824,-5.525773195876283,54.85058786912273,-16.412371134020617,53.10631887314348,-20.783505154639176
84.39481965654002,-2.144329896907216,43.27701619077083,-2.3917525773195862,33.41770402180656,-3.3814432989690744,25.52804424252276,-4.618556701030926,56.04514688244557,-16.659793814432987,57.88594123905819,-20.20618556701031
84.39481965654002,-2.96907216494845,43.27701619077083,-3.134020618556704,33.779636415119114,-2.6391752577319565,25.52804424252276,-5.608247422680407,56.04514688244557,-16.74226804123711,57.88594123905819,-20.288659793814432
87.16675471948047,-2.144329896907216,43.74573043981472,-3.2164948453608275,33.779636415119114,-3.463917525773198,25.804527215238558,-5.608247422680407,56.65214711595898,-15.505154639175256,60.43472492444443,-21.77319587628866
87.16675471948047,-2.96907216494845,44.6984432296204,-3.2164948453608275,34.145488738336006,-2.72164948453608,26.084004652922978,-4.7835051546391725,56.65214711595898,-15.422680412371133,60.43472492444443,-21.855670103092784
88.11081934260136,-2.2268041237113394,44.6984432296204,-2.3917525773195862,34.145488738336006,-3.463917525773198,26.366508987303583,-4.7835051546391725,58.51287830326019,-17.154639175257735,65.87391124079926,-21.278350515463917
88.11081934260136,-3.0515463917525736,45.18255232714803,-3.298969072164951,34.51530344648679,-3.546391752577321,26.366508987303583,-5.773195876288661,58.51287830326019,-17.07216494845361,65.87391124079926,-21.36082474226804
91.99043871199163,-2.2268041237113394,45.18255232714803,-2.4742268041237097,34.88912345441268,-2.72164948453608,26.652073001361675,-4.865979381443296,59.14660544591749,-15.835051546391753,74.16097631824958,-23.422680412371133
91.99043871199163,-3.0515463917525736,46.666566411643544,-2.4742268041237097,34.88912345441268,-3.546391752577321,26.652073001361675,-5.773195876288661,59.14660544591749,-15.917525773195877,74.96418109951598,-23.422680412371133
92.98674652605263,-2.309278350515463,46.666566411643544,-3.298969072164951,35.26699214174659,-3.6288659793814446,26.940729833136512,-5.855670103092784,60.43472492444443,-17.402061855670105,79.96942560115707,-22.84536082474227
92.98674652605263,-3.134020618556704,47.171991382132965,-3.3814432989690744,35.26699214174659,-2.8041237113402033,26.940729833136512,-4.865979381443296,60.43472492444443,-17.48453608247423,80.83553913130177,-22.84536082474227
96.04088212505378,-2.309278350515463,47.171991382132965,-2.556701030927833,35.648953357947114,-2.8041237113402033,27.232512979570867,-5.855670103092784,61.75089760701332,-16.329896907216494,81.711033154572,-24.082474226804123
96.04088212505378,-3.134020618556704,48.19932271386582,-3.3814432989690744,35.648953357947114,-3.6288659793814446,27.52745630039805,-5.030927835051543,61.75089760701332,-16.24742268041237,82.59600926694583,-24.082474226804123
97.08105850284113,-2.3917525773195862,48.72134829092193,-3.463917525773198,36.03505142738692,-2.8865979381443267,27.825594022071243,-5.030927835051543,63.095734448019336,-16.49484536082474,88.11081934260136,-23.50515463917526
97.08105850284113,-3.2164948453608275,48.72134829092193,-2.556701030927833,36.03505142738692,-3.711340206185568,27.825594022071243,-6.020618556701031,63.095734448019336,-16.577319587628864,89.06510871270855,-23.50515463917526
99.19533034499896,-3.2164948453608275,49.24902769645028,-2.6391752577319565,36.42533115449638,-2.8865979381443267,28.12696074173519,-5.113402061855666,63.77909648155954,-17.896907216494846,90.02973356952096,-24.742268041237114
99.19533034499896,-2.3917525773195862,49.782422164569994,-3.463917525773198,36.819837828962896,-3.711340206185568,28.12696074173519,-6.020618556701031,63.77909648155954,-17.97938144329897,91.00480585213043,-24.742268041237114
100.26967115829267,-3.298969072164951,50.32159359259993,-3.546391752577321,36.819837828962896,-2.96907216494845,28.431591431241017,-6.103092783505154,65.87391124079926,-16.989690721649488,97.08105850284113,-24.164948453608247
100.26967115829267,-2.4742268041237097,50.32159359259993,-2.6391752577319565,37.21861723098652,-3.7938144329896915,28.431591431241017,-5.113402061855666,65.87391124079926,-16.907216494845365,98.1325005715818,-25.319587628865982
102.45338593872232,-3.298969072164951,50.86660454824152,-2.72164948453608,37.21861723098652,-2.96907216494845,28.739521441204587,-6.103092783505154,66.58736248019873,-18.309278350515466,98.1325005715818,-24.164948453608247
103.56301331322958,-3.3814432989690744,51.417518276839274,-3.546391752577321,37.62171563659227,-3.7938144329896915,29.05078650510861,-5.278350515463913,66.58736248019873,-18.39175257731959,99.19533034499896,-25.319587628865982
103.56301331322958,-2.4742268041237097,51.97439870872009,-2.72164948453608,38.0291798230005,-3.134020618556704,29.365422743449376,-6.268041237113401,68.77441431061621,-17.319587628865982,102.45338593872232,-25.567010309278352
104.68465857176267,-2.556701030927833,51.97439870872009,-3.6288659793814446,38.44105707405495,-3.9587628865979383,29.365422743449376,-5.278350515463913,68.77441431061621,-17.402061855670105,103.56301331322958,-25.567010309278352
105.81845187471556,-3.3814432989690744,52.537310466612055,-2.8041237113402033,38.85739518570976,-3.9587628865979383,29.683466667928354,-6.268041237113401,71.0332995269912,-18.969072164948454,105.81845187471556,-24.742268041237114
106.96452479219231,-3.463917525773198,52.537310466612055,-3.6288659793814446,38.85739518570976,-3.134020618556704,29.683466667928354,-5.360824742268036,71.0332995269912,-18.88659793814433,105.81845187471556,-25.7319587628866
106.96452479219231,-2.556701030927833,53.10631887314348,-2.8041237113402033,39.27824247157592,-4.041237113402062,30.00495518568907,-5.360824742268036,71.80262982227168,-17.814432989690722,106.96452479219231,-25.7319587628866
108.1230103192746,-2.6391752577319565,53.10631887314348,-3.711340206185568,39.27824247157592,-3.2164948453608275,30.32992560360009,-6.432989690721648,71.80262982227168,-17.7319587628866,106.96452479219231,-24.742268041237114
110.47775840023716,-3.463917525773198,53.681489958423164,-2.8865979381443267,39.70364776852788,-4.041237113402062,30.65841563258412,-6.432989690721648,75.77608503703247,-19.54639175257732,109.29404289145472,-24.90721649484536
110.47775840023716,-2.6391752577319565,54.26289046770285,-3.711340206185568,39.70364776852788,-3.2164948453608275,30.65841563258412,-5.525773195876283,75.77608503703247,-19.463917525773198,109.29404289145472,-25.896907216494846
111.67429420890662,-2.72164948453608,54.85058786912273,-2.8865979381443267,40.13366044237064,-4.123711340206185,30.990463391994286,-6.515463917525771,76.59678234751838,-18.39175257731959,110.47775840023716,-24.90721649484536
111.67429420890662,-3.546391752577321,54.85058786912273,-3.7938144329896915,40.13366044237064,-3.298969072164951,30.990463391994286,-5.525773195876283,76.59678234751838,-18.309278350515466,110.47775840023716,-25.896907216494846
114.10638363376417,-3.546391752577321,55.44465036154049,-3.7938144329896915,40.56833039356843,-3.298969072164951,31.326107414037544,-6.515463917525771,80.83553913130177,-20.04123711340206,112.88378916846882,-26.061855670103093
115.34221947975348,-3.6288659793814446,55.44465036154049,-2.96907216494845,41.00770806303544,-3.3814432989690744,31.326107414037544,-5.608247422680407,80.83553913130177,-20.123711340206185,114.10638363376417,-25.15463917525773
115.34221947975348,-2.72164948453608,56.04514688244557,-3.876288659793815,41.00770806303544,-4.123711340206185,31.66538664824617,-6.597938144329895,81.711033154572,-18.969072164948454,114.10638363376417,-26.061855670103093
116.59144011798311,-2.8041237113402033,56.04514688244557,-2.96907216494845,41.45184443798905,-4.2061855670103085,31.66538664824617,-5.608247422680407,81.711033154572,-18.88659793814433,115.34221947975348,-25.15463917525773
117.85419051322653,-3.6288659793814446,56.65214711595898,-3.0515463917525736,41.45184443798905,-3.3814432989690744,32.00834046599766,-6.597938144329895,87.16675471948047,-20.783505154639176,116.59144011798311,-26.22680412371134
119.13061720030629,-3.711340206185568,57.26572150091958,-3.876288659793815,41.90079105786669,-4.2061855670103085,32.355008665083474,-5.773195876288661,87.16675471948047,-20.701030927835053,117.85419051322653,-26.22680412371134
119.13061720030629,-2.8041237113402033,57.88594123905819,-3.0515463917525736,41.90079105786669,-3.463917525773198,32.70543147432736,-5.773195876288661,87.16675471948047,-19.54639175257732,117.85419051322653,-25.319587628865982
120.42086830109926,-2.8865979381443267,57.88594123905819,-3.9587628865979383,42.3546000203067,-3.463917525773198,33.059649558253746,-6.845360824742265,87.16675471948047,-19.463917525773198,119.13061720030629,-25.319587628865982
121.72509354172493,-3.711340206185568,58.51287830326019,-3.134020618556704,42.3546000203067,-4.288659793814432,33.059649558253746,-5.855670103092784,92.98674652605263,-21.278350515463917,121.72509354172493,-26.47422680412371
123.04344426991989,-3.7938144329896915,58.51287830326019,-3.9587628865979383,42.81332398719393,-3.546391752577321,33.41770402180656,-5.855670103092784,92.98674652605263,-21.36082474226804,121.72509354172493,-25.48453608247423
123.04344426991989,-2.8865979381443267,59.14660544591749,-3.134020618556704,42.81332398719393,-4.288659793814432,33.41770402180656,-6.845360824742265,92.98674652605263,-20.04123711340206,123.04344426991989,-25.48453608247423
124.37607347260159,-2.96907216494845,59.14660544591749,-4.041237113402062,43.27701619077083,-3.546391752577321,34.145488738336006,-6.020618556701031,92.98674652605263,-20.123711340206185,123.04344426991989,-26.47422680412371
125.72313579362122,-3.7938144329896915,59.787196207370954,-3.2164948453608275,43.27701619077083,-4.371134020618555,34.51530344648679,-6.020618556701031,99.19533034499896,-20.701030927835053,125.72313579362122,-26.63917525773196
127.08478755170887,-3.876288659793815,60.43472492444443,-4.041237113402062,43.74573043981472,-3.6288659793814446,34.88912345441268,-7.175257731958766,99.19533034499896,-20.61855670103093,125.72313579362122,-25.649484536082475
127.08478755170887,-2.96907216494845,61.08926673907114,-3.2164948453608275,43.74573043981472,-4.371134020618555,35.26699214174659,-7.175257731958766,116.59144011798311,-23.09278350515464,127.08478755170887,-25.649484536082475
128.4611867586141,-3.0515463917525736,61.08926673907114,-4.123711340206185,44.219521125882125,-4.453608247422679,35.648953357947114,-6.268041237113401,117.85419051322653,-23.09278350515464,127.08478755170887,-26.63917525773196
129.852493137442,-3.876288659793815,61.75089760701332,-3.298969072164951,44.219521125882125,-3.6288659793814446,36.03505142738692,-6.268041237113401,124.37607347260159,-22.432989690721648,129.852493137442,-26.804123711340207
131.25886814118758,-3.9587628865979383,62.419694306676504,-4.123711340206185,44.6984432296204,-3.711340206185568,37.21861723098652,-7.587628865979383,125.72313579362122,-22.432989690721648,129.852493137442,-25.814432989690722
131.25886814118758,-3.0515463917525736,63.095734448019336,-4.2061855670103085,44.6984432296204,-4.453608247422679,37.62171563659227,-7.587628865979383,135.57004577511276,-24.164948453608247,131.25886814118758,-26.804123711340207
132.68047497147245,-3.134020618556704,63.095734448019336,-3.298969072164951,45.18255232714803,-3.711340206185568,38.0291798230005,-6.680412371134018,137.0383450663168,-24.164948453608247,131.25886814118758,-25.814432989690722
134.1174785974828,-3.9587628865979383,63.77909648155954,-4.2061855670103085,45.18255232714803,-4.536082474226802,38.44105707405495,-6.680412371134018,146.1881872055462,-24.659793814432987,134.1174785974828,-26.969072164948454
135.57004577511276,-4.041237113402062,63.77909648155954,-3.3814432989690744,45.67190459650396,-3.7938144329896915,39.70364776852788,-8.0,147.77148689707502,-24.659793814432987,135.57004577511276,-26.969072164948454
135.57004577511276,-3.134020618556704,64.46985970747777,-3.3814432989690744,45.67190459650396,-4.536082474226802,40.13366044237064,-8.0,149.37193460829764,-23.75257731958763,135.57004577511276,-26.061855670103093
137.0383450663168,-3.2164948453608275,64.46985970747777,-4.288659793814432,46.16655682416657,-4.618556701030926,40.13366044237064,-7.010309278350519,150.989716061842,-23.75257731958763,137.0383450663168,-26.061855670103093
138.52254685866865,-4.041237113402062,65.16810428481996,-3.463917525773198,46.16655682416657,-3.7938144329896915,40.56833039356843,-7.010309278350519,154.27803316559104,-24.989690721649485,138.52254685866865,-27.1340206185567
140.02282338513467,-4.123711340206185,65.16810428481996,-4.288659793814432,46.666566411643544,-4.618556701030926,41.90079105786669,-8.329896907216497,155.9489504058283,-24.989690721649485,140.02282338513467,-27.1340206185567
140.02282338513467,-3.2164948453608275,65.87391124079926,-3.463917525773198,46.666566411643544,-3.876288659793815,42.3546000203067,-8.329896907216497,159.34527178655838,-25.15463917525773,140.02282338513467,-26.22680412371134
