TEM,f (Hz),I (A),NA (m2),Gain,Gate,Vsys (mV),N (%),Time (s),V (mV/Am2),b (mV/Am2),N (mV/Am2)
47,75,3.0,31.42,5,11,10.453,2.45,3.198E-04,6.654E-05,6.4E-08,1.7E-06
47,75,3.0,31.42,5,12,4.381,4.35,4.055E-04,2.789E-05,6.4E-08,1.3E-06
47,75,3.0,31.42,5,13,1.978,8.99,5.148E-04,1.259E-05,6.4E-08,1.2E-06
47,75,3.0,31.42,5,14,0.923,13.75,6.543E-04,5.873E-06,6.4E-08,8.7E-07
47,75,3.0,31.42,5,15,0.479,22.43,8.323E-04,3.050E-06,6.4E-08,7.5E-07
47,75,3.0,31.42,5,16,0.266,47.14,1.059E-03,1.693E-06,6.4E-08,8.6E-07
47,75,3.0,31.42,5,17,0.203,38.25,1.349E-03,1.294E-06,6.4E-08,5.6E-07
47,75,3.0,31.42,5,18,0.139,11.48,1.719E-03,8.854E-07,6.4E-08,1.7E-07
47,75,3.0,31.42,5,19,0.125,12.74,2.190E-03,7.963E-07,6.4E-08,1.7E-07
47,75,3.0,31.42,5,20,0.114,51.84,2.792E-03,7.272E-07,6.4E-08,4.4E-07
47,30,3.0,31.42,5,1,944.633,0.11,8.813E-05,6.013E-03,6.4E-08,6.9E-06
47,30,3.0,31.42,5,2,523.833,0.14,1.069E-04,3.334E-03,6.4E-08,4.8E-06
47,30,3.0,31.42,5,3,269.267,0.09,1.313E-04,1.714E-03,6.4E-08,1.7E-06
47,30,3.0,31.42,5,4,131.133,0.13,1.619E-04,8.347E-04,6.4E-08,1.1E-06
47,30,3.0,31.42,5,5,60.673,0.45,2.006E-04,3.862E-04,6.4E-08,1.8E-06
47,30,3.0,31.42,5,6,26.590,0.59,2.506E-04,1.693E-04,6.4E-08,1.1E-06
47,30,3.0,31.42,5,7,11.340,1.43,3.144E-04,7.218E-05,6.4E-08,1.1E-06
47,30,3.0,31.42,5,8,4.938,4.56,3.956E-04,3.143E-05,6.4E-08,1.5E-06
47,30,3.0,31.42,5,9,2.237,11.68,4.994E-04,1.424E-05,6.4E-08,1.7E-06
47,30,3.0,31.42,5,10,1.134,16.29,6.313E-04,7.218E-06,6.4E-08,1.2E-06
47,30,3.0,31.42,5,11,0.589,15.79,7.994E-04,3.751E-06,6.4E-08,6.6E-07
47,30,3.0,31.42,5,12,0.341,18.80,1.014E-03,2.168E-06,6.4E-08,4.7E-07
47,30,3.0,31.42,5,13,0.228,29.40,1.287E-03,1.453E-06,6.4E-08,4.9E-07
47,30,3.0,31.42,5,14,0.180,6.98,1.636E-03,1.147E-06,6.4E-08,1.4E-07
47,30,3.0,31.42,5,15,0.186,39.63,2.081E-03,1.183E-06,6.4E-08,5.3E-07
47,30,3.0,31.42,5,16,0.133,67.70,2.648E-03,8.449E-07,6.4E-08,6.4E-07
47,30,3.0,31.42,5,17,0.130,66.11,3.373E-03,8.269E-07,6.4E-08,6.1E-07
47,30,3.0,31.42,5,18,0.110,93.79,4.297E-03,7.004E-07,6.4E-08,7.2E-07
47,30,3.0,31.42,5,19,0.104,95.75,5.475E-03,6.630E-07,6.4E-08,7.0E-07
47,30,3.0,31.42,5,20,0.107,97.64,6.978E-03,6.819E-07,6.4E-08,7.3E-07
57,30,8.5,31.42,6,1,2415.667,0.15,8.813E-05,2.714E-03,1.1E-08,4.0E-06
57,30,8.5,31.42,6,2,1479.333,0.14,1.069E-04,1.662E-03,1.1E-08,2.4E-06
57,30,8.5,31.42,6,3,834.833,0.10,1.313E-04,9.378E-04,1.1E-08,9.1E-07
57,30,8.5,31.42,6,4,444.833,0.11,1.619E-04,4.997E-04,1.1E-08,5.4E-07
57,30,8.5,31.42,6,5,224.400,0.22,2.006E-04,2.521E-04,1.1E-08,5.7E-07
57,30,8.5,31.42,6,6,107.000,0.58,2.506E-04,1.202E-04,1.1E-08,7.1E-07
57,30,8.5,31.42,6,7,49.443,1.16,3.144E-04,5.554E-05,1.1E-08,6.5E-07
57,30,8.5,31.42,6,8,22.753,1.60,3.956E-04,2.556E-05,1.1E-08,4.2E-07
57,30,8.5,31.42,6,9,10.670,2.09,4.994E-04,1.199E-05,1.1E-08,2.6E-07
57,30,8.5,31.42,6,10,5.024,5.59,6.313E-04,5.644E-06,1.1E-08,3.3E-07
57,30,8.5,31.42,6,11,2.437,11.40,7.994E-04,2.737E-06,1.1E-08,3.2E-07
57,30,8.5,31.42,6,12,1.160,17.69,1.014E-03,1.303E-06,1.1E-08,2.4E-07
57,30,8.5,31.42,6,13,0.510,27.49,1.287E-03,5.734E-07,1.1E-08,1.7E-07
57,30,8.5,31.42,6,14,0.240,7.29,1.636E-03,2.698E-07,1.1E-08,3.1E-08
57,30,8.5,31.42,6,15,0.111,62.72,2.081E-03,1.247E-07,1.1E-08,8.9E-08
57,30,8.5,31.42,6,16,0.079,84.15,2.648E-03,8.929E-08,1.1E-08,8.6E-08
57,30,8.5,31.42,6,17,0.025,566.64,3.373E-03,2.795E-08,1.1E-08,1.7E-07
57,30,8.5,31.42,6,18,0.015,932.72,4.297E-03,1.720E-08,1.1E-08,1.7E-07
57,30,8.5,31.42,6,19,0.002,5449.78,5.475E-03,2.572E-09,1.1E-08,1.5E-07
57,30,8.5,31.42,6,20,-0.021,670.16,6.978E-03,-2.357E-08,1.1E-08,1.7E-07
57,7.5,8.9,31.42,6,1,33.250,0.30,3.525E-04,3.567E-05,1.1E-08,1.2E-07
57,7.5,8.9,31.42,6,2,17.643,1.91,4.275E-04,1.893E-05,1.1E-08,3.7E-07
57,7.5,8.9,31.42,6,3,9.252,1.67,5.250E-04,9.926E-06,1.1E-08,1.8E-07
57,7.5,8.9,31.42,6,4,4.777,1.27,6.475E-04,5.125E-06,1.1E-08,7.6E-08
57,7.5,8.9,31.42,6,5,2.522,6.24,8.025E-04,2.705E-06,1.1E-08,1.8E-07
57,7.5,8.9,31.42,6,6,1.239,4.42,1.003E-03,1.330E-06,1.1E-08,6.9E-08
57,7.5,8.9,31.42,6,7,0.611,16.34,1.258E-03,6.556E-07,1.1E-08,1.2E-07
57,7.5,8.9,31.42,6,8,0.316,48.42,1.583E-03,3.390E-07,1.1E-08,1.7E-07
57,7.5,8.9,31.42,6,9,0.189,105.99,1.998E-03,2.023E-07,1.1E-08,2.3E-07
57,7.5,8.9,31.42,6,10,0.150,172.29,2.525E-03,1.605E-07,1.1E-08,2.9E-07
57,7.5,8.9,31.42,6,11,0.078,371.77,3.198E-03,8.343E-08,1.1E-08,3.2E-07
57,7.5,8.9,31.42,6,12,0.026,1213.58,4.055E-03,2.764E-08,1.1E-08,3.5E-07
57,7.5,8.9,31.42,6,13,0.000,283463.41,5.148E-03,-1.466E-10,1.1E-08,4.3E-07
57,7.5,8.9,31.42,6,14,-0.020,1688.87,6.543E-03,-2.159E-08,1.1E-08,3.8E-07
57,7.5,8.9,31.42,6,15,-0.049,709.75,8.323E-03,-5.237E-08,1.1E-08,3.8E-07
57,7.5,8.9,31.42,6,16,-0.081,412.52,1.059E-02,-8.699E-08,1.1E-08,3.7E-07
57,7.5,8.9,31.42,6,17,-0.098,349.27,1.349E-02,-1.053E-07,1.1E-08,3.8E-07
57,7.5,8.9,31.42,6,18,-0.101,306.24,1.719E-02,-1.087E-07,1.1E-08,3.4E-07
57,7.5,8.9,31.42,6,19,-0.084,323.57,2.190E-02,-8.995E-08,1.1E-08,3.0E-07
57,7.5,8.9,31.42,6,20,-0.099,255.66,2.792E-02,-1.060E-07,1.1E-08,2.8E-07
57,3,9.0,31.42,6,1,1.513,20.50,8.813E-04,1.605E-06,1.1E-08,3.4E-07
57,3,9.0,31.42,6,2,0.399,88.83,1.069E-03,4.236E-07,1.1E-08,3.9E-07
57,3,9.0,31.42,6,3,0.109,301.65,1.313E-03,1.154E-07,1.1E-08,3.6E-07
57,3,9.0,31.42,6,4,-0.150,255.54,1.619E-03,-1.596E-07,1.1E-08,4.2E-07
57,3,9.0,31.42,6,5,-0.210,184.32,2.006E-03,-2.228E-07,1.1E-08,4.2E-07
57,3,9.0,31.42,6,6,-0.288,137.88,2.506E-03,-3.051E-07,1.1E-08,4.3E-07
57,3,9.0,31.42,6,7,-0.346,140.64,3.144E-03,-3.675E-07,1.1E-08,5.3E-07
57,3,9.0,31.42,6,8,-0.246,256.79,3.956E-03,-2.607E-07,1.1E-08,6.8E-07
57,3,9.0,31.42,6,9,-0.225,248.78,4.994E-03,-2.385E-07,1.1E-08,6.0E-07
57,3,9.0,31.42,6,10,-0.239,242.60,6.313E-03,-2.539E-07,1.1E-08,6.3E-07
57,3,9.0,31.42,6,11,-0.160,355.49,7.994E-03,-1.697E-07,1.1E-08,6.1E-07
57,3,9.0,31.42,6,12,-0.214,286.80,1.014E-02,-2.267E-07,1.1E-08,6.6E-07
57,3,9.0,31.42,6,13,-0.152,377.13,1.287E-02,-1.616E-07,1.1E-08,6.2E-07
57,3,9.0,31.42,6,14,-0.137,428.98,1.636E-02,-1.456E-07,1.1E-08,6.4E-07
57,3,9.0,31.42,6,15,-0.134,381.93,2.081E-02,-1.425E-07,1.1E-08,5.5E-07
57,3,9.0,31.42,6,16,-0.113,459.67,2.648E-02,-1.195E-07,1.1E-08,5.6E-07
57,3,9.0,31.42,6,17,-0.106,456.24,3.373E-02,-1.122E-07,1.1E-08,5.2E-07
57,3,9.0,31.42,6,18,-0.099,415.86,4.297E-02,-1.052E-07,1.1E-08,4.5E-07
57,3,9.0,31.42,6,19,-0.063,573.32,5.475E-02,-6.656E-08,1.1E-08,3.9E-07
57,3,9.0,31.42,6,20,-0.068,504.41,6.978E-02,-7.212E-08,1.1E-08,3.7E-07
