TEM,f (Hz),I (A),NA (m2),Gain,Gate,Vsys (mV),N (%),Time (s),V (mV/Am2),b (mV/Am2),N (mV/Am2)
47,30,3.0,31.42,5,5,47.200,0.78,2.006E-04,3.004E-04,6.4E-08,2.4E-06
47,30,3.0,31.42,5,6,26.940,0.99,2.506E-04,1.715E-04,6.4E-08,1.8E-06
47,30,3.0,31.42,5,7,13.287,1.91,3.144E-04,8.457E-05,6.4E-08,1.7E-06
47,30,3.0,31.42,5,8,7.175,2.47,3.956E-04,4.567E-05,6.4E-08,1.2E-06
47,30,3.0,31.42,5,9,3.129,1.44,4.994E-04,1.992E-05,6.4E-08,3.5E-07
47,30,3.0,31.42,5,10,1.349,13.01,6.313E-04,8.585E-06,6.4E-08,1.2E-06
47,30,3.0,31.42,5,11,0.454,21.35,7.994E-04,2.891E-06,6.4E-08,6.8E-07
47,30,3.0,31.42,5,12,0.334,86.05,1.014E-03,2.129E-06,6.4E-08,1.9E-06
47,30,3.0,31.42,5,13,0.069,150.95,1.287E-03,4.384E-07,6.4E-08,7.3E-07
47,30,3.0,31.42,5,14,0.114,84.74,1.636E-03,7.269E-07,6.4E-08,6.8E-07
47,30,3.0,31.42,5,15,0.077,141.38,2.081E-03,4.877E-07,6.4E-08,7.5E-07
47,30,3.0,31.42,5,16,0.092,70.69,2.648E-03,5.828E-07,6.4E-08,4.8E-07
47,30,3.0,31.42,5,17,0.050,107.79,3.373E-03,3.167E-07,6.4E-08,4.1E-07
47,30,3.0,31.42,5,18,0.046,86.58,4.297E-03,2.926E-07,6.4E-08,3.2E-07
47,30,3.0,31.42,5,19,0.016,434.45,5.475E-03,1.029E-07,6.4E-08,5.1E-07
47,30,3.0,31.42,5,20,-0.017,499.24,6.978E-03,-1.089E-07,6.4E-08,6.1E-07
57,30,8.6,31.42,6,1,1117.333,0.09,8.813E-05,1.241E-03,1.1E-08,1.1E-06
57,30,8.6,31.42,6,2,797.867,0.36,1.069E-04,8.858E-04,1.1E-08,3.2E-06
57,30,8.6,31.42,6,3,532.167,0.11,1.313E-04,5.908E-04,1.1E-08,6.5E-07
57,30,8.6,31.42,6,4,342.700,0.30,1.619E-04,3.805E-04,1.1E-08,1.2E-06
57,30,8.6,31.42,6,5,208.733,0.30,2.006E-04,2.317E-04,1.1E-08,7.2E-07
57,30,8.6,31.42,6,6,119.633,0.29,2.506E-04,1.328E-04,1.1E-08,4.0E-07
57,30,8.6,31.42,6,7,65.270,0.19,3.144E-04,7.247E-05,1.1E-08,1.5E-07
57,30,8.6,31.42,6,8,33.230,1.85,3.956E-04,3.689E-05,1.1E-08,6.9E-07
57,30,8.6,31.42,6,9,16.523,1.84,4.994E-04,1.834E-05,1.1E-08,3.5E-07
57,30,8.6,31.42,6,10,7.661,7.46,6.313E-04,8.506E-06,1.1E-08,6.5E-07
57,30,8.6,31.42,6,11,3.445,6.23,7.994E-04,3.825E-06,1.1E-08,2.5E-07
57,30,8.6,31.42,6,12,1.476,18.47,1.014E-03,1.639E-06,1.1E-08,3.1E-07
57,30,8.6,31.42,6,13,0.789,15.58,1.287E-03,8.757E-07,1.1E-08,1.5E-07
57,30,8.6,31.42,6,14,0.421,44.88,1.636E-03,4.676E-07,1.1E-08,2.2E-07
57,30,8.6,31.42,6,15,0.257,94.74,2.081E-03,2.858E-07,1.1E-08,2.8E-07
57,30,8.6,31.42,6,16,0.171,74.07,2.648E-03,1.903E-07,1.1E-08,1.5E-07
57,30,8.6,31.42,6,17,0.147,86.18,3.373E-03,1.632E-07,1.1E-08,1.5E-07
57,30,8.6,31.42,6,18,0.128,101.60,4.297E-03,1.419E-07,1.1E-08,1.6E-07
57,30,8.6,31.42,6,19,0.020,683.63,5.475E-03,2.262E-08,1.1E-08,1.7E-07
57,30,8.6,31.42,6,20,0.031,749.92,6.978E-03,3.405E-08,1.1E-08,2.7E-07
57,7.5,9.0,31.42,6,1,46.253,1.13,3.525E-04,4.907E-05,1.1E-08,5.6E-07
57,7.5,9.0,31.42,6,2,26.377,2.04,4.275E-04,2.798E-05,1.1E-08,5.8E-07
57,7.5,9.0,31.42,6,3,14.303,1.24,5.250E-04,1.517E-05,1.1E-08,2.0E-07
57,7.5,9.0,31.42,6,4,7.209,4.57,6.475E-04,7.648E-06,1.1E-08,3.6E-07
57,7.5,9.0,31.42,6,5,3.320,2.08,8.025E-04,3.522E-06,1.1E-08,8.4E-08
57,7.5,9.0,31.42,6,6,1.448,18.18,1.003E-03,1.536E-06,1.1E-08,2.9E-07
57,7.5,9.0,31.42,6,7,0.726,17.24,1.258E-03,7.703E-07,1.1E-08,1.4E-07
57,7.5,9.0,31.42,6,8,0.262,45.35,1.583E-03,2.782E-07,1.1E-08,1.4E-07
57,7.5,9.0,31.42,6,9,0.197,150.19,1.998E-03,2.086E-07,1.1E-08,3.2E-07
57,7.5,9.0,31.42,6,10,0.157,85.33,2.525E-03,1.664E-07,1.1E-08,1.5E-07
57,7.5,9.0,31.42,6,11,0.129,178.30,3.198E-03,1.368E-07,1.1E-08,2.5E-07
57,7.5,9.0,31.42,6,12,0.110,126.28,4.055E-03,1.164E-07,1.1E-08,1.6E-07
57,7.5,9.0,31.42,6,13,0.159,116.47,5.148E-03,1.685E-07,1.1E-08,2.1E-07
57,7.5,9.0,31.42,6,14,0.183,40.60,6.543E-03,1.941E-07,1.1E-08,8.9E-08
57,7.5,9.0,31.42,6,15,0.229,30.42,8.323E-03,2.432E-07,1.1E-08,8.5E-08
57,7.5,9.0,31.42,6,16,0.181,70.64,1.059E-02,1.921E-07,1.1E-08,1.5E-07
57,7.5,9.0,31.42,6,17,0.231,27.87,1.349E-02,2.447E-07,1.1E-08,7.9E-08
57,7.5,9.0,31.42,6,18,0.231,43.72,1.719E-02,2.451E-07,1.1E-08,1.2E-07
57,7.5,9.0,31.42,6,19,0.202,38.93,2.190E-02,2.147E-07,1.1E-08,9.4E-08
57,7.5,9.0,31.42,6,20,0.183,47.41,2.792E-02,1.942E-07,1.1E-08,1.0E-07
57,3,9.0,31.42,6,1,2.932,14.98,8.813E-04,3.111E-06,1.1E-08,4.8E-07
57,3,9.0,31.42,6,2,1.454,16.59,1.069E-03,1.543E-06,1.1E-08,2.7E-07
57,3,9.0,31.42,6,3,0.721,19.19,1.313E-03,7.648E-07,1.1E-08,1.6E-07
57,3,9.0,31.42,6,4,0.473,46.54,1.619E-03,5.018E-07,1.1E-08,2.4E-07
57,3,9.0,31.42,6,5,0.416,41.66,2.006E-03,4.416E-07,1.1E-08,1.9E-07
57,3,9.0,31.42,6,6,0.233,69.01,2.506E-03,2.467E-07,1.1E-08,1.8E-07
57,3,9.0,31.42,6,7,0.177,117.26,3.144E-03,1.876E-07,1.1E-08,2.3E-07
57,3,9.0,31.42,6,8,0.090,117.76,3.956E-03,9.520E-08,1.1E-08,1.2E-07
57,3,9.0,31.42,6,9,0.134,286.32,4.994E-03,1.421E-07,1.1E-08,4.2E-07
57,3,9.0,31.42,6,10,0.133,260.89,6.313E-03,1.415E-07,1.1E-08,3.8E-07
57,3,9.0,31.42,6,11,0.153,97.62,7.994E-03,1.619E-07,1.1E-08,1.7E-07
57,3,9.0,31.42,6,12,0.091,111.78,1.014E-02,9.660E-08,1.1E-08,1.2E-07
57,3,9.0,31.42,6,13,0.109,72.34,1.287E-02,1.160E-07,1.1E-08,9.4E-08
57,3,9.0,31.42,6,14,0.099,133.81,1.636E-02,1.055E-07,1.1E-08,1.5E-07
57,3,9.0,31.42,6,15,0.094,128.93,2.081E-02,9.965E-08,1.1E-08,1.4E-07
57,3,9.0,31.42,6,16,0.072,125.15,2.648E-02,7.636E-08,1.1E-08,1.1E-07
57,3,9.0,31.42,6,17,0.066,299.56,3.373E-02,7.030E-08,1.1E-08,2.2E-07
57,3,9.0,31.42,6,18,0.111,182.12,4.297E-02,1.179E-07,1.1E-08,2.3E-07
57,3,9.0,31.42,6,19,0.084,292.64,5.475E-02,8.962E-08,1.1E-08,2.7E-07
57,3,9.0,31.42,6,20,0.055,464.24,6.978E-02,5.859E-08,1.1E-08,2.8E-07
