TEM,f (Hz),I (A),NA (m2),Gain,Gate,Vsys (mV),N (%),Time (s),V (mV/Am2),b (mV/Am2),N (mV/Am2)
47,75,3.0,31.42,5,14,0.060,76.35,6.543E-04,3.833E-07,6.4E-08,3.6E-07
47,75,3.0,31.42,5,15,0.055,93.83,8.323E-04,3.471E-07,6.4E-08,3.9E-07
47,75,3.0,31.42,5,16,0.062,92.48,1.059E-03,3.972E-07,6.4E-08,4.3E-07
47,75,3.0,31.42,5,17,0.045,53.88,1.349E-03,2.869E-07,6.4E-08,2.2E-07
47,75,3.0,31.42,5,18,0.056,134.30,1.719E-03,3.550E-07,6.4E-08,5.4E-07
47,75,3.0,31.42,5,19,0.048,108.11,2.190E-03,3.055E-07,6.4E-08,3.9E-07
47,75,3.0,31.42,5,20,0.046,149.40,2.792E-03,2.938E-07,6.4E-08,5.0E-07
47,30,3.0,31.42,5,1,23.937,4.89,8.813E-05,1.524E-04,6.4E-08,7.5E-06
47,30,3.0,31.42,5,2,14.243,5.05,1.069E-04,9.066E-05,6.4E-08,4.6E-06
47,30,3.0,31.42,5,3,8.217,0.82,1.313E-04,5.231E-05,6.4E-08,4.9E-07
47,30,3.0,31.42,5,4,4.579,2.58,1.619E-04,2.915E-05,6.4E-08,8.2E-07
47,30,3.0,31.42,5,5,2.463,5.88,2.006E-04,1.568E-05,6.4E-08,9.9E-07
47,30,3.0,31.42,5,6,1.092,7.69,2.506E-04,6.953E-06,6.4E-08,6.0E-07
47,30,3.0,31.42,5,7,0.497,9.06,3.144E-04,3.163E-06,6.4E-08,3.5E-07
47,30,3.0,31.42,5,8,0.241,27.13,3.956E-04,1.537E-06,6.4E-08,4.8E-07
47,30,3.0,31.42,5,9,0.099,73.97,4.994E-04,6.322E-07,6.4E-08,5.3E-07
47,30,3.0,31.42,5,10,0.054,41.60,6.313E-04,3.412E-07,6.4E-08,2.1E-07
47,30,3.0,31.42,5,11,0.030,123.57,7.994E-04,1.931E-07,6.4E-08,3.0E-07
47,30,3.0,31.42,5,12,0.028,116.05,1.014E-03,1.790E-07,6.4E-08,2.7E-07
47,30,3.0,31.42,5,13,0.028,228.54,1.287E-03,1.798E-07,6.4E-08,4.7E-07
47,30,3.0,31.42,5,14,0.038,108.07,1.636E-03,2.408E-07,6.4E-08,3.2E-07
47,30,3.0,31.42,5,15,0.030,196.73,2.081E-03,1.935E-07,6.4E-08,4.4E-07
47,30,3.0,31.42,5,16,0.041,186.07,2.648E-03,2.581E-07,6.4E-08,5.4E-07
47,30,3.0,31.42,5,17,0.037,109.14,3.373E-03,2.385E-07,6.4E-08,3.2E-07
47,30,3.0,31.42,5,18,0.026,116.35,4.297E-03,1.625E-07,6.4E-08,2.5E-07
47,30,3.0,31.42,5,19,0.036,76.76,5.475E-03,2.273E-07,6.4E-08,2.4E-07
47,30,3.0,31.42,5,20,0.033,114.15,6.978E-03,2.116E-07,6.4E-08,3.1E-07
57,30,8.5,31.42,6,1,55.927,2.96,8.813E-05,6.282E-05,1.1E-08,1.9E-06
57,30,8.5,31.42,6,2,45.033,0.85,1.069E-04,5.059E-05,1.1E-08,4.4E-07
57,30,8.5,31.42,6,3,29.200,0.61,1.313E-04,3.280E-05,1.1E-08,2.1E-07
57,30,8.5,31.42,6,4,17.990,0.67,1.619E-04,2.021E-05,1.1E-08,1.5E-07
57,30,8.5,31.42,6,5,10.190,0.69,2.006E-04,1.145E-05,1.1E-08,9.0E-08
57,30,8.5,31.42,6,6,5.700,6.11,2.506E-04,6.403E-06,1.1E-08,4.0E-07
57,30,8.5,31.42,6,7,2.760,9.38,3.144E-04,3.101E-06,1.1E-08,3.0E-07
57,30,8.5,31.42,6,8,1.045,23.00,3.956E-04,1.174E-06,1.1E-08,2.8E-07
57,30,8.5,31.42,6,9,0.434,25.44,4.994E-04,4.878E-07,1.1E-08,1.4E-07
57,30,8.5,31.42,6,10,0.220,30.28,6.313E-04,2.466E-07,1.1E-08,8.6E-08
57,30,8.5,31.42,6,11,0.040,261.03,7.994E-04,4.497E-08,1.1E-08,1.3E-07
57,30,8.5,31.42,6,12,0.077,177.41,1.014E-03,8.668E-08,1.1E-08,1.7E-07
57,30,8.5,31.42,6,13,0.050,161.18,1.287E-03,5.663E-08,1.1E-08,1.0E-07
57,30,8.5,31.42,6,14,0.073,113.50,1.636E-03,8.245E-08,1.1E-08,1.0E-07
57,30,8.5,31.42,6,15,0.026,504.00,2.081E-03,2.904E-08,1.1E-08,1.6E-07
57,30,8.5,31.42,6,16,0.062,83.03,2.648E-03,6.944E-08,1.1E-08,6.9E-08
57,30,8.5,31.42,6,17,0.041,324.28,3.373E-03,4.590E-08,1.1E-08,1.6E-07
57,30,8.5,31.42,6,18,0.067,157.35,4.297E-03,7.474E-08,1.1E-08,1.3E-07
57,30,8.5,31.42,6,19,0.057,159.70,5.475E-03,6.393E-08,1.1E-08,1.1E-07
57,30,8.5,31.42,6,20,0.044,193.95,6.978E-03,4.995E-08,1.1E-08,1.1E-07
57,7.5,8.9,31.42,6,1,0.892,123.01,3.525E-04,9.568E-07,1.1E-08,1.2E-06
57,7.5,8.9,31.42,6,2,0.369,127.68,4.275E-04,3.961E-07,1.1E-08,5.2E-07
57,7.5,8.9,31.42,6,3,-0.031,1129.77,5.250E-04,-3.376E-08,1.1E-08,3.9E-07
57,7.5,8.9,31.42,6,4,0.023,1104.11,6.475E-04,2.497E-08,1.1E-08,2.9E-07
57,7.5,8.9,31.42,6,5,0.002,10631.80,8.025E-04,1.709E-09,1.1E-08,1.9E-07
57,7.5,8.9,31.42,6,6,-0.006,934.07,1.003E-03,-6.630E-09,1.1E-08,7.3E-08
57,7.5,8.9,31.42,6,7,-0.011,729.26,1.258E-03,-1.208E-08,1.1E-08,9.9E-08
57,7.5,8.9,31.42,6,8,0.007,2086.38,1.583E-03,6.995E-09,1.1E-08,1.6E-07
57,7.5,8.9,31.42,6,9,-0.009,558.30,1.998E-03,-9.455E-09,1.1E-08,6.4E-08
57,7.5,8.9,31.42,6,10,0.101,89.04,2.525E-03,1.078E-07,1.1E-08,1.1E-07
57,7.5,8.9,31.42,6,11,0.026,333.19,3.198E-03,2.767E-08,1.1E-08,1.0E-07
57,7.5,8.9,31.42,6,12,0.003,1348.91,4.055E-03,3.000E-09,1.1E-08,5.1E-08
57,7.5,8.9,31.42,6,13,0.015,482.41,5.148E-03,1.619E-08,1.1E-08,8.9E-08
57,7.5,8.9,31.42,6,14,0.025,204.44,6.543E-03,2.664E-08,1.1E-08,6.5E-08
57,7.5,8.9,31.42,6,15,0.008,386.99,8.323E-03,8.300E-09,1.1E-08,4.3E-08
57,7.5,8.9,31.42,6,16,-0.003,1260.84,1.059E-02,-3.580E-09,1.1E-08,5.6E-08
57,7.5,8.9,31.42,6,17,0.002,1809.82,1.349E-02,1.967E-09,1.1E-08,4.6E-08
57,7.5,8.9,31.42,6,18,0.023,69.40,1.719E-02,2.489E-08,1.1E-08,2.8E-08
57,7.5,8.9,31.42,6,19,0.003,1209.24,2.190E-02,3.251E-09,1.1E-08,5.0E-08
57,7.5,8.9,31.42,6,20,0.002,222.26,2.792E-02,2.346E-09,1.1E-08,1.6E-08
57,3,9.0,31.42,6,1,0.186,227.93,8.813E-04,1.975E-07,1.1E-08,4.6E-07
57,3,9.0,31.42,6,2,0.235,9.62,1.069E-03,2.497E-07,1.1E-08,3.5E-08
57,3,9.0,31.42,6,3,0.001,32264.90,1.313E-03,6.153E-10,1.1E-08,2.1E-07
57,3,9.0,31.42,6,4,-0.003,3595.92,1.619E-03,-2.857E-09,1.1E-08,1.1E-07
57,3,9.0,31.42,6,5,-0.086,237.20,2.006E-03,-9.133E-08,1.1E-08,2.3E-07
57,3,9.0,31.42,6,6,0.045,231.42,2.506E-03,4.735E-08,1.1E-08,1.2E-07
57,3,9.0,31.42,6,7,-0.057,158.79,3.144E-03,-6.070E-08,1.1E-08,1.1E-07
57,3,9.0,31.42,6,8,-0.035,242.47,3.956E-03,-3.695E-08,1.1E-08,1.0E-07
57,3,9.0,31.42,6,9,-0.049,299.41,4.994E-03,-5.173E-08,1.1E-08,1.7E-07
57,3,9.0,31.42,6,10,0.021,493.63,6.313E-03,2.192E-08,1.1E-08,1.2E-07
57,3,9.0,31.42,6,11,-0.002,5290.38,7.994E-03,-2.168E-09,1.1E-08,1.3E-07
57,3,9.0,31.42,6,12,-0.010,545.79,1.014E-02,-1.104E-08,1.1E-08,7.1E-08
57,3,9.0,31.42,6,13,0.045,189.16,1.287E-02,4.760E-08,1.1E-08,1.0E-07
57,3,9.0,31.42,6,14,0.008,1132.51,1.636E-02,8.409E-09,1.1E-08,1.1E-07
57,3,9.0,31.42,6,15,0.021,184.81,2.081E-02,2.205E-08,1.1E-08,5.1E-08
57,3,9.0,31.42,6,16,-0.018,293.92,2.648E-02,-1.938E-08,1.1E-08,6.8E-08
57,3,9.0,31.42,6,17,0.004,629.07,3.373E-02,3.759E-09,1.1E-08,3.4E-08
57,3,9.0,31.42,6,18,-0.024,349.67,4.297E-02,-2.550E-08,1.1E-08,1.0E-07
57,3,9.0,31.42,6,19,0.008,298.03,5.475E-02,8.024E-09,1.1E-08,3.5E-08
57,3,9.0,31.42,6,20,0.008,200.27,6.978E-02,7.957E-09,1.1E-08,2.7E-08
