TEM,f (Hz),I (A),NA (m2),Gain,Gate,Vsys (mV),N (%),Time (s),V (mV/Am2),b (mV/Am2),N (mV/Am2)
47,30,3.0,31.42,5,9,53.420,0.36,4.994E-04,3.400E-04,6.4E-08,1.3E-06
47,30,3.0,31.42,5,10,23.167,0.28,6.313E-04,1.475E-04,6.4E-08,4.8E-07
47,30,3.0,31.42,5,11,9.268,0.70,7.994E-04,5.899E-05,6.4E-08,4.8E-07
47,30,3.0,31.42,5,12,3.421,2.26,1.014E-03,2.178E-05,6.4E-08,5.6E-07
47,30,3.0,31.42,5,13,1.146,4.65,1.287E-03,7.295E-06,6.4E-08,4.0E-07
47,30,3.0,31.42,5,14,0.330,23.44,1.636E-03,2.101E-06,6.4E-08,5.6E-07
47,30,3.0,31.42,5,15,0.065,61.82,2.081E-03,4.124E-07,6.4E-08,3.2E-07
47,30,3.0,31.42,5,16,-0.030,113.81,2.648E-03,-1.881E-07,6.4E-08,2.8E-07
47,30,3.0,31.42,5,17,-0.053,90.13,3.373E-03,-3.383E-07,6.4E-08,3.7E-07
47,30,3.0,31.42,5,18,-0.048,138.13,4.297E-03,-3.039E-07,6.4E-08,4.8E-07
47,30,3.0,31.42,5,19,-0.035,199.63,5.475E-03,-2.198E-07,6.4E-08,5.0E-07
47,30,3.0,31.42,5,20,-0.049,104.14,6.978E-03,-3.107E-07,6.4E-08,3.9E-07
57,30,8.5,31.42,6,1,11746.667,0.13,8.813E-05,1.320E-02,1.1E-08,1.7E-05
57,30,8.5,31.42,6,2,9734.000,0.18,1.069E-04,1.093E-02,1.1E-08,2.0E-05
57,30,8.5,31.42,6,3,7119.667,0.18,1.313E-04,7.998E-03,1.1E-08,1.5E-05
57,30,8.5,31.42,6,4,4907.000,0.16,1.619E-04,5.512E-03,1.1E-08,9.0E-06
57,30,8.5,31.42,6,5,3185.333,0.16,2.006E-04,3.578E-03,1.1E-08,5.7E-06
57,30,8.5,31.42,6,6,1919.667,0.13,2.506E-04,2.156E-03,1.1E-08,2.8E-06
57,30,8.5,31.42,6,7,1074.667,0.14,3.144E-04,1.207E-03,1.1E-08,1.7E-06
57,30,8.5,31.42,6,8,559.667,0.12,3.956E-04,6.287E-04,1.1E-08,7.4E-07
57,30,8.5,31.42,6,9,269.533,0.09,4.994E-04,3.028E-04,1.1E-08,2.9E-07
57,30,8.5,31.42,6,10,120.533,0.17,6.313E-04,1.354E-04,1.1E-08,2.5E-07
57,30,8.5,31.42,6,11,49.943,0.23,7.994E-04,5.610E-05,1.1E-08,1.4E-07
57,30,8.5,31.42,6,12,19.287,0.55,1.014E-03,2.166E-05,1.1E-08,1.3E-07
57,30,8.5,31.42,6,13,7.019,2.80,1.287E-03,7.884E-06,1.1E-08,2.3E-07
57,30,8.5,31.42,6,14,2.414,3.37,1.636E-03,2.712E-06,1.1E-08,1.0E-07
57,30,8.5,31.42,6,15,0.818,14.94,2.081E-03,9.187E-07,1.1E-08,1.5E-07
57,30,8.5,31.42,6,16,0.339,41.15,2.648E-03,3.805E-07,1.1E-08,1.7E-07
57,30,8.5,31.42,6,17,0.190,45.70,3.373E-03,2.134E-07,1.1E-08,1.1E-07
57,30,8.5,31.42,6,18,0.147,65.91,4.297E-03,1.652E-07,1.1E-08,1.2E-07
57,30,8.5,31.42,6,19,0.149,63.46,5.475E-03,1.670E-07,1.1E-08,1.2E-07
57,30,8.5,31.42,6,20,0.128,79.47,6.978E-03,1.437E-07,1.1E-08,1.3E-07
57,7.5,8.9,31.42,6,1,767.133,0.15,3.525E-04,8.230E-04,1.1E-08,1.3E-06
57,7.5,8.9,31.42,6,2,434.400,0.10,4.275E-04,4.660E-04,1.1E-08,4.8E-07
57,7.5,8.9,31.42,6,3,224.733,0.13,5.250E-04,2.411E-04,1.1E-08,3.2E-07
57,7.5,8.9,31.42,6,4,107.933,0.16,6.475E-04,1.158E-04,1.1E-08,1.9E-07
57,7.5,8.9,31.42,6,5,48.473,0.59,8.025E-04,5.200E-05,1.1E-08,3.2E-07
57,7.5,8.9,31.42,6,6,19.930,1.17,1.003E-03,2.138E-05,1.1E-08,2.6E-07
57,7.5,8.9,31.42,6,7,7.651,1.80,1.258E-03,8.208E-06,1.1E-08,1.6E-07
57,7.5,8.9,31.42,6,8,2.797,9.94,1.583E-03,3.001E-06,1.1E-08,3.1E-07
57,7.5,8.9,31.42,6,9,1.032,18.10,1.998E-03,1.107E-06,1.1E-08,2.1E-07
57,7.5,8.9,31.42,6,10,0.420,33.85,2.525E-03,4.510E-07,1.1E-08,1.6E-07
57,7.5,8.9,31.42,6,11,0.200,77.50,3.198E-03,2.150E-07,1.1E-08,1.8E-07
57,7.5,8.9,31.42,6,12,0.163,130.94,4.055E-03,1.751E-07,1.1E-08,2.4E-07
57,7.5,8.9,31.42,6,13,0.136,148.68,5.148E-03,1.462E-07,1.1E-08,2.3E-07
57,7.5,8.9,31.42,6,14,0.122,115.25,6.543E-03,1.309E-07,1.1E-08,1.6E-07
57,7.5,8.9,31.42,6,15,0.074,181.76,8.323E-03,7.897E-08,1.1E-08,1.5E-07
57,7.5,8.9,31.42,6,16,0.106,82.35,1.059E-02,1.132E-07,1.1E-08,1.0E-07
57,7.5,8.9,31.42,6,17,0.058,253.92,1.349E-02,6.185E-08,1.1E-08,1.7E-07
57,7.5,8.9,31.42,6,18,0.052,241.09,1.719E-02,5.531E-08,1.1E-08,1.4E-07
57,7.5,8.9,31.42,6,19,0.058,198.97,2.190E-02,6.222E-08,1.1E-08,1.3E-07
57,7.5,8.9,31.42,6,20,0.034,348.93,2.792E-02,3.653E-08,1.1E-08,1.4E-07
57,3,9.0,31.42,6,1,32.693,0.57,8.813E-04,3.468E-05,1.1E-08,2.1E-07
57,3,9.0,31.42,6,2,14.823,2.19,1.069E-03,1.573E-05,1.1E-08,3.6E-07
57,3,9.0,31.42,6,3,6.264,4.22,1.313E-03,6.645E-06,1.1E-08,2.9E-07
57,3,9.0,31.42,6,4,2.344,6.05,1.619E-03,2.486E-06,1.1E-08,1.6E-07
57,3,9.0,31.42,6,5,0.939,22.95,2.006E-03,9.965E-07,1.1E-08,2.4E-07
57,3,9.0,31.42,6,6,0.341,62.10,2.506E-03,3.613E-07,1.1E-08,2.3E-07
57,3,9.0,31.42,6,7,0.123,220.96,3.144E-03,1.302E-07,1.1E-08,3.0E-07
57,3,9.0,31.42,6,8,0.135,100.12,3.956E-03,1.429E-07,1.1E-08,1.5E-07
57,3,9.0,31.42,6,9,0.102,162.98,4.994E-03,1.079E-07,1.1E-08,1.9E-07
57,3,9.0,31.42,6,10,0.080,180.80,6.313E-03,8.450E-08,1.1E-08,1.6E-07
57,3,9.0,31.42,6,11,0.137,84.30,7.994E-03,1.452E-07,1.1E-08,1.3E-07
57,3,9.0,31.42,6,12,0.088,273.02,1.014E-02,9.338E-08,1.1E-08,2.7E-07
57,3,9.0,31.42,6,13,0.121,132.21,1.287E-02,1.282E-07,1.1E-08,1.8E-07
57,3,9.0,31.42,6,14,0.114,150.23,1.636E-02,1.213E-07,1.1E-08,1.9E-07
57,3,9.0,31.42,6,15,0.114,131.09,2.081E-02,1.206E-07,1.1E-08,1.7E-07
57,3,9.0,31.42,6,16,0.097,187.06,2.648E-02,1.033E-07,1.1E-08,2.0E-07
57,3,9.0,31.42,6,17,0.101,115.59,3.373E-02,1.067E-07,1.1E-08,1.3E-07
57,3,9.0,31.42,6,18,0.117,113.21,4.297E-02,1.244E-07,1.1E-08,1.5E-07
57,3,9.0,31.42,6,19,0.108,145.36,5.475E-02,1.141E-07,1.1E-08,1.8E-07
57,3,9.0,31.42,6,20,0.121,145.33,6.978E-02,1.283E-07,1.1E-08,2.0E-07
