TEM,f (Hz),I (A),NA (m2),Gain,Gate,Vsys (mV),N (%),Time (s),V (mV/Am2),b (mV/Am2),N (mV/Am2)
47,75,3.0,31.42,4,8,608.133,0.16,1.583E-04,7.742E-03,1.3E-07,1.2E-05
47,75,3.0,31.42,4,9,317.567,0.16,1.998E-04,4.043E-03,1.3E-07,6.7E-06
47,75,3.0,31.42,4,10,154.867,0.16,2.525E-04,1.972E-03,1.3E-07,3.3E-06
47,75,3.0,31.42,4,11,69.270,0.17,3.198E-04,8.819E-04,1.3E-07,1.6E-06
47,75,3.0,31.42,4,12,27.820,0.13,4.055E-04,3.542E-04,1.3E-07,5.9E-07
47,75,3.0,31.42,4,13,9.793,0.06,5.148E-04,1.247E-04,1.3E-07,2.0E-07
47,75,3.0,31.42,4,14,2.906,0.36,6.543E-04,3.699E-05,1.3E-07,2.6E-07
47,75,3.0,31.42,4,15,0.661,0.84,8.323E-04,8.411E-06,1.3E-07,2.0E-07
47,75,3.0,31.42,4,16,0.111,12.70,1.059E-03,1.417E-06,1.3E-07,3.1E-07
47,75,3.0,31.42,4,17,0.006,126.05,1.349E-03,7.554E-08,1.3E-07,2.2E-07
47,75,3.0,31.42,4,18,-0.013,98.88,1.719E-03,-1.592E-07,1.3E-07,2.8E-07
47,75,3.0,31.42,4,19,-0.010,26.30,2.190E-03,-1.238E-07,1.3E-07,1.6E-07
47,75,3.0,31.42,4,20,-0.015,53.94,2.792E-03,-1.929E-07,1.3E-07,2.3E-07
47,30,3.0,31.42,5,1,4929.000,0.13,8.813E-05,3.137E-02,6.4E-08,4.2E-05
47,30,3.0,31.42,5,2,3249.333,0.12,1.069E-04,2.068E-02,6.4E-08,2.6E-05
47,30,3.0,31.42,5,3,1995.667,0.13,1.313E-04,1.270E-02,6.4E-08,1.6E-05
47,30,3.0,31.42,5,4,1158.667,0.13,1.619E-04,7.375E-03,6.4E-08,9.8E-06
47,30,3.0,31.42,5,5,635.200,0.14,2.006E-04,4.043E-03,6.4E-08,5.8E-06
47,30,3.0,31.42,5,6,321.267,0.13,2.506E-04,2.045E-03,6.4E-08,2.6E-06
47,30,3.0,31.42,5,7,148.900,0.13,3.144E-04,9.478E-04,6.4E-08,1.3E-06
47,30,3.0,31.42,5,8,62.203,0.19,3.956E-04,3.959E-04,6.4E-08,8.1E-07
47,30,3.0,31.42,5,9,22.793,0.22,4.994E-04,1.451E-04,6.4E-08,3.8E-07
47,30,3.0,31.42,5,10,7.148,0.37,6.313E-04,4.550E-05,6.4E-08,2.3E-07
47,30,3.0,31.42,5,11,1.808,1.37,7.994E-04,1.151E-05,6.4E-08,2.2E-07
47,30,3.0,31.42,5,12,0.338,9.81,1.014E-03,2.154E-06,6.4E-08,2.7E-07
47,30,3.0,31.42,5,13,0.020,56.47,1.287E-03,1.255E-07,6.4E-08,1.3E-07
47,30,3.0,31.42,5,14,-0.014,234.76,1.636E-03,-8.867E-08,6.4E-08,2.7E-07
47,30,3.0,31.42,5,15,-0.026,101.44,2.081E-03,-1.646E-07,6.4E-08,2.3E-07
47,30,3.0,31.42,5,16,-0.029,93.22,2.648E-03,-1.822E-07,6.4E-08,2.3E-07
47,30,3.0,31.42,5,17,-0.030,110.81,3.373E-03,-1.889E-07,6.4E-08,2.7E-07
47,30,3.0,31.42,5,18,-0.035,27.12,4.297E-03,-2.204E-07,6.4E-08,1.2E-07
47,30,3.0,31.42,5,19,-0.039,56.71,5.475E-03,-2.451E-07,6.4E-08,2.0E-07
47,30,3.0,31.42,5,20,-0.040,39.55,6.978E-03,-2.546E-07,6.4E-08,1.6E-07
57,30,8.5,31.42,6,1,12533.333,0.05,8.813E-05,1.408E-02,1.1E-08,6.5E-06
57,30,8.5,31.42,6,2,10700.000,0.09,1.069E-04,1.202E-02,1.1E-08,1.1E-05
57,30,8.5,31.42,6,3,7153.000,0.13,1.313E-04,8.035E-03,1.1E-08,1.0E-05
57,30,8.5,31.42,6,4,4395.333,0.13,1.619E-04,4.937E-03,1.1E-08,6.2E-06
57,30,8.5,31.42,6,5,2535.333,0.10,2.006E-04,2.848E-03,1.1E-08,2.8E-06
57,30,8.5,31.42,6,6,1341.000,0.07,2.506E-04,1.506E-03,1.1E-08,1.1E-06
57,30,8.5,31.42,6,7,646.767,0.09,3.144E-04,7.265E-04,1.1E-08,7.0E-07
57,30,8.5,31.42,6,8,279.300,0.09,3.956E-04,3.137E-04,1.1E-08,3.1E-07
57,30,8.5,31.42,6,9,105.200,0.15,4.994E-04,1.182E-04,1.1E-08,1.9E-07
57,30,8.5,31.42,6,10,33.583,0.57,6.313E-04,3.772E-05,1.1E-08,2.2E-07
57,30,8.5,31.42,6,11,8.776,1.21,7.994E-04,9.858E-06,1.1E-08,1.3E-07
57,30,8.5,31.42,6,12,1.792,8.83,1.014E-03,2.013E-06,1.1E-08,1.9E-07
57,30,8.5,31.42,6,13,0.175,22.92,1.287E-03,1.969E-07,1.1E-08,5.6E-08
57,30,8.5,31.42,6,14,-0.010,567.65,1.636E-03,-1.118E-08,1.1E-08,7.5E-08
57,30,8.5,31.42,6,15,-0.047,50.50,2.081E-03,-5.238E-08,1.1E-08,3.8E-08
57,30,8.5,31.42,6,16,-0.056,54.69,2.648E-03,-6.316E-08,1.1E-08,4.6E-08
57,30,8.5,31.42,6,17,-0.081,48.26,3.373E-03,-9.080E-08,1.1E-08,5.5E-08
57,30,8.5,31.42,6,18,-0.063,40.17,4.297E-03,-7.100E-08,1.1E-08,4.0E-08
57,30,8.5,31.42,6,19,-0.070,26.84,5.475E-03,-7.850E-08,1.1E-08,3.2E-08
57,30,8.5,31.42,6,20,-0.020,33.00,6.978E-03,-2.298E-08,1.1E-08,1.9E-08
57,7.5,8.8,31.42,6,1,419.333,0.08,3.525E-04,4.550E-04,1.1E-08,3.9E-07
57,7.5,8.8,31.42,6,2,199.733,0.13,4.275E-04,2.167E-04,1.1E-08,2.8E-07
57,7.5,8.8,31.42,6,3,81.747,0.24,5.250E-04,8.870E-05,1.1E-08,2.2E-07
57,7.5,8.8,31.42,6,4,28.640,0.51,6.475E-04,3.107E-05,1.1E-08,1.7E-07
57,7.5,8.8,31.42,6,5,8.405,1.11,8.025E-04,9.119E-06,1.1E-08,1.1E-07
57,7.5,8.8,31.42,6,6,1.931,3.30,1.003E-03,2.096E-06,1.1E-08,8.0E-08
57,7.5,8.8,31.42,6,7,0.344,51.74,1.258E-03,3.732E-07,1.1E-08,2.0E-07
57,7.5,8.8,31.42,6,8,-0.026,258.76,1.583E-03,-2.863E-08,1.1E-08,8.5E-08
57,7.5,8.8,31.42,6,9,-0.055,112.86,1.998E-03,-5.913E-08,1.1E-08,7.8E-08
57,7.5,8.8,31.42,6,10,-0.099,85.90,2.525E-03,-1.073E-07,1.1E-08,1.0E-07
57,7.5,8.8,31.42,6,11,-0.063,103.78,3.198E-03,-6.888E-08,1.1E-08,8.2E-08
57,7.5,8.8,31.42,6,12,-0.070,113.85,4.055E-03,-7.545E-08,1.1E-08,9.7E-08
57,7.5,8.8,31.42,6,13,-0.093,78.95,5.148E-03,-1.012E-07,1.1E-08,9.1E-08
57,7.5,8.8,31.42,6,14,-0.060,73.94,6.543E-03,-6.487E-08,1.1E-08,5.9E-08
57,7.5,8.8,31.42,6,15,-0.084,58.62,8.323E-03,-9.108E-08,1.1E-08,6.4E-08
57,7.5,8.8,31.42,6,16,-0.077,33.77,1.059E-02,-8.302E-08,1.1E-08,3.9E-08
57,7.5,8.8,31.42,6,17,-0.069,67.18,1.349E-02,-7.523E-08,1.1E-08,6.1E-08
57,7.5,8.8,31.42,6,18,-0.067,80.45,1.719E-02,-7.308E-08,1.1E-08,7.0E-08
57,7.5,8.8,31.42,6,19,-0.051,113.94,2.190E-02,-5.525E-08,1.1E-08,7.4E-08
57,7.5,8.8,31.42,6,20,-0.035,132.89,2.792E-02,-3.753E-08,1.1E-08,6.1E-08
57,3,9.0,31.42,6,1,4.715,3.95,8.813E-04,5.002E-06,1.1E-08,2.1E-07
57,3,9.0,31.42,6,2,1.222,14.12,1.069E-03,1.296E-06,1.1E-08,1.9E-07
57,3,9.0,31.42,6,3,0.262,64.86,1.313E-03,2.783E-07,1.1E-08,1.9E-07
57,3,9.0,31.42,6,4,0.091,162.47,1.619E-03,9.664E-08,1.1E-08,1.7E-07
57,3,9.0,31.42,6,5,-0.118,144.46,2.006E-03,-1.251E-07,1.1E-08,1.9E-07
57,3,9.0,31.42,6,6,0.015,480.12,2.506E-03,1.612E-08,1.1E-08,8.8E-08
57,3,9.0,31.42,6,7,-0.072,26.45,3.144E-03,-7.588E-08,1.1E-08,3.1E-08
57,3,9.0,31.42,6,8,-0.070,75.57,3.956E-03,-7.421E-08,1.1E-08,6.7E-08
57,3,9.0,31.42,6,9,-0.013,505.57,4.994E-03,-1.330E-08,1.1E-08,7.8E-08
57,3,9.0,31.42,6,10,-0.062,69.79,6.313E-03,-6.608E-08,1.1E-08,5.7E-08
57,3,9.0,31.42,6,11,-0.050,179.30,7.994E-03,-5.279E-08,1.1E-08,1.1E-07
57,3,9.0,31.42,6,12,-0.046,183.66,1.014E-02,-4.832E-08,1.1E-08,9.9E-08
57,3,9.0,31.42,6,13,-0.026,92.37,1.287E-02,-2.808E-08,1.1E-08,3.7E-08
57,3,9.0,31.42,6,14,-0.030,130.24,1.636E-02,-3.180E-08,1.1E-08,5.2E-08
57,3,9.0,31.42,6,15,-0.046,128.35,2.081E-02,-4.931E-08,1.1E-08,7.4E-08
57,3,9.0,31.42,6,16,-0.047,62.02,2.648E-02,-4.947E-08,1.1E-08,4.1E-08
57,3,9.0,31.42,6,17,-0.032,162.30,3.373E-02,-3.410E-08,1.1E-08,6.6E-08
57,3,9.0,31.42,6,18,-0.036,148.38,4.297E-02,-3.777E-08,1.1E-08,6.7E-08
57,3,9.0,31.42,6,19,-0.049,116.89,5.475E-02,-5.171E-08,1.1E-08,7.1E-08
57,3,9.0,31.42,6,20,-0.027,124.70,6.978E-02,-2.910E-08,1.1E-08,4.7E-08
