TEM,f (Hz),I (A),NA (m2),Gain,Gate,Vsys (mV),N (%),Time (s),V (mV/Am2),b (mV/Am2),N (mV/Am2)
47,30,3.0,31.42,5,11,27.573,0.21,7.994E-04,1.755E-04,6.4E-08,4.4E-07
47,30,3.0,31.42,5,12,21.553,0.29,1.014E-03,1.372E-04,6.4E-08,4.7E-07
47,30,3.0,31.42,5,13,17.160,0.31,1.287E-03,1.092E-04,6.4E-08,4.0E-07
47,30,3.0,31.42,5,14,13.747,0.19,1.636E-03,8.750E-05,6.4E-08,2.3E-07
47,30,3.0,31.42,5,15,10.987,0.11,2.081E-03,6.993E-05,6.4E-08,1.4E-07
47,30,3.0,31.42,5,16,8.743,0.49,2.648E-03,5.565E-05,6.4E-08,3.4E-07
47,30,3.0,31.42,5,17,6.843,0.26,3.373E-03,4.356E-05,6.4E-08,1.8E-07
47,30,3.0,31.42,5,18,5.246,0.87,4.297E-03,3.339E-05,6.4E-08,3.6E-07
47,30,3.0,31.42,5,19,3.906,0.60,5.475E-03,2.486E-05,6.4E-08,2.1E-07
47,30,3.0,31.42,5,20,2.773,0.60,6.978E-03,1.765E-05,6.4E-08,1.7E-07
57,30,8.5,31.42,6,1,2277.667,0.05,8.813E-05,2.559E-03,1.1E-08,1.3E-06
57,30,8.5,31.42,6,2,1896.000,0.03,1.069E-04,2.130E-03,1.1E-08,5.5E-07
57,30,8.5,31.42,6,3,1535.667,0.08,1.313E-04,1.725E-03,1.1E-08,1.3E-06
57,30,8.5,31.42,6,4,1215.000,0.02,1.619E-04,1.365E-03,1.1E-08,3.2E-07
57,30,8.5,31.42,6,5,937.100,0.03,2.006E-04,1.053E-03,1.1E-08,3.7E-07
57,30,8.5,31.42,6,6,701.500,0.01,2.506E-04,7.880E-04,1.1E-08,1.2E-07
57,30,8.5,31.42,6,7,515.367,0.04,3.144E-04,5.789E-04,1.1E-08,2.5E-07
57,30,8.5,31.42,6,8,376.400,0.04,3.956E-04,4.228E-04,1.1E-08,1.9E-07
57,30,8.5,31.42,6,9,277.600,0.05,4.994E-04,3.118E-04,1.1E-08,1.5E-07
57,30,8.5,31.42,6,10,209.567,0.03,6.313E-04,2.354E-04,1.1E-08,7.6E-08
57,30,8.5,31.42,6,11,162.367,0.04,7.994E-04,1.824E-04,1.1E-08,7.6E-08
57,30,8.5,31.42,6,12,128.500,0.08,1.014E-03,1.443E-04,1.1E-08,1.2E-07
57,30,8.5,31.42,6,13,103.033,0.07,1.287E-03,1.157E-04,1.1E-08,9.8E-08
57,30,8.5,31.42,6,14,82.910,0.09,1.636E-03,9.313E-05,1.1E-08,9.9E-08
57,30,8.5,31.42,6,15,66.603,0.06,2.081E-03,7.482E-05,1.1E-08,5.8E-08
57,30,8.5,31.42,6,16,53.120,0.09,2.648E-03,5.967E-05,1.1E-08,6.3E-08
57,30,8.5,31.42,6,17,41.707,0.03,3.373E-03,4.685E-05,1.1E-08,2.5E-08
57,30,8.5,31.42,6,18,32.030,0.19,4.297E-03,3.598E-05,1.1E-08,7.8E-08
57,30,8.5,31.42,6,19,23.817,0.27,5.475E-03,2.675E-05,1.1E-08,8.3E-08
57,30,8.5,31.42,6,20,16.990,0.08,6.978E-03,1.908E-05,1.1E-08,2.6E-08
57,7.5,8.9,31.42,6,1,454.200,0.14,3.525E-04,4.873E-04,1.1E-08,7.1E-07
57,7.5,8.9,31.42,6,2,355.333,0.11,4.275E-04,3.812E-04,1.1E-08,4.4E-07
57,7.5,8.9,31.42,6,3,277.900,0.07,5.250E-04,2.981E-04,1.1E-08,2.3E-07
57,7.5,8.9,31.42,6,4,221.133,0.12,6.475E-04,2.372E-04,1.1E-08,2.9E-07
57,7.5,8.9,31.42,6,5,179.133,0.09,8.025E-04,1.922E-04,1.1E-08,1.8E-07
57,7.5,8.9,31.42,6,6,146.933,0.10,1.003E-03,1.576E-04,1.1E-08,1.7E-07
57,7.5,8.9,31.42,6,7,121.800,0.08,1.258E-03,1.307E-04,1.1E-08,1.2E-07
57,7.5,8.9,31.42,6,8,101.200,0.18,1.583E-03,1.086E-04,1.1E-08,2.1E-07
57,7.5,8.9,31.42,6,9,83.980,0.09,1.998E-03,9.010E-05,1.1E-08,8.8E-08
57,7.5,8.9,31.42,6,10,69.133,0.13,2.525E-03,7.417E-05,1.1E-08,1.1E-07
57,7.5,8.9,31.42,6,11,56.307,0.06,3.198E-03,6.041E-05,1.1E-08,4.8E-08
57,7.5,8.9,31.42,6,12,44.757,0.11,4.055E-03,4.802E-05,1.1E-08,6.4E-08
57,7.5,8.9,31.42,6,13,34.617,0.22,5.148E-03,3.714E-05,1.1E-08,9.4E-08
57,7.5,8.9,31.42,6,14,25.810,0.28,6.543E-03,2.769E-05,1.1E-08,8.8E-08
57,7.5,8.9,31.42,6,15,18.303,0.38,8.323E-03,1.964E-05,1.1E-08,8.5E-08
57,7.5,8.9,31.42,6,16,12.267,0.47,1.059E-02,1.316E-05,1.1E-08,7.2E-08
57,7.5,8.9,31.42,6,17,7.587,1.14,1.349E-02,8.139E-06,1.1E-08,1.0E-07
57,7.5,8.9,31.42,6,18,4.331,1.72,1.719E-02,4.646E-06,1.1E-08,9.1E-08
57,7.5,8.9,31.42,6,19,2.245,2.92,2.190E-02,2.408E-06,1.1E-08,8.1E-08
57,7.5,8.9,31.42,6,20,1.028,7.73,2.792E-02,1.103E-06,1.1E-08,9.6E-08
57,3,8.9,31.42,6,1,164.300,0.11,8.813E-04,1.763E-04,1.1E-08,2.0E-07
57,3,8.9,31.42,6,2,139.133,0.07,1.069E-03,1.493E-04,1.1E-08,1.2E-07
57,3,8.9,31.42,6,3,117.833,0.14,1.313E-03,1.264E-04,1.1E-08,1.9E-07
57,3,8.9,31.42,6,4,99.540,0.09,1.619E-03,1.068E-04,1.1E-08,1.0E-07
57,3,8.9,31.42,6,5,84.037,0.23,2.006E-03,9.016E-05,1.1E-08,2.2E-07
57,3,8.9,31.42,6,6,69.917,0.17,2.506E-03,7.501E-05,1.1E-08,1.4E-07
57,3,8.9,31.42,6,7,57.503,0.08,3.144E-03,6.169E-05,1.1E-08,6.1E-08
57,3,8.9,31.42,6,8,46.200,0.20,3.956E-03,4.956E-05,1.1E-08,1.1E-07
57,3,8.9,31.42,6,9,36.110,0.28,4.994E-03,3.874E-05,1.1E-08,1.2E-07
57,3,8.9,31.42,6,10,27.280,0.33,6.313E-03,2.927E-05,1.1E-08,1.1E-07
57,3,8.9,31.42,6,11,19.653,0.21,7.994E-03,2.108E-05,1.1E-08,5.5E-08
57,3,8.9,31.42,6,12,13.310,0.64,1.014E-02,1.428E-05,1.1E-08,1.0E-07
57,3,8.9,31.42,6,13,8.453,0.83,1.287E-02,9.069E-06,1.1E-08,8.6E-08
57,3,8.9,31.42,6,14,4.914,1.03,1.636E-02,5.272E-06,1.1E-08,6.5E-08
57,3,8.9,31.42,6,15,2.616,1.52,2.081E-02,2.806E-06,1.1E-08,5.3E-08
57,3,8.9,31.42,6,16,1.232,2.85,2.648E-02,1.322E-06,1.1E-08,4.8E-08
57,3,8.9,31.42,6,17,0.516,6.29,3.373E-02,5.540E-07,1.1E-08,4.6E-08
57,3,8.9,31.42,6,18,0.222,32.38,4.297E-02,2.381E-07,1.1E-08,8.8E-08
57,3,8.9,31.42,6,19,0.090,38.81,5.475E-02,9.677E-08,1.1E-08,4.8E-08
57,3,8.9,31.42,6,20,0.050,74.09,6.978E-02,5.317E-08,1.1E-08,5.0E-08
