TEM,f (Hz),I (A),NA (m2),Gain,Gate,Vsys (mV),N (%),Time (s),V (mV/Am2),b (mV/Am2),N (mV/Am2)
47,285,3.0,31.42,2,1,1797.000,0.06,6.813E-06,9.151E-02,5.1E-07,5.2E-05
47,285,3.0,31.42,2,2,1709.667,0.03,8.688E-06,8.706E-02,5.1E-07,3.0E-05
47,285,3.0,31.42,2,3,1627.000,0.06,1.113E-05,8.285E-02,5.1E-07,5.2E-05
47,285,3.0,31.42,2,4,1593.000,0.06,1.419E-05,8.112E-02,5.1E-07,5.2E-05
47,285,3.0,31.42,2,5,1583.000,0.06,1.807E-05,8.061E-02,5.1E-07,5.2E-05
47,285,3.0,31.42,2,6,1603.000,0.06,2.306E-05,8.163E-02,5.1E-07,5.2E-05
47,285,3.0,31.42,2,7,1617.667,0.04,2.944E-05,8.238E-02,5.1E-07,3.0E-05
47,285,3.0,31.42,2,8,1602.667,0.04,3.756E-05,8.161E-02,5.1E-07,3.0E-05
47,285,3.0,31.42,2,9,1511.333,0.04,4.794E-05,7.696E-02,5.1E-07,3.0E-05
47,285,3.0,31.42,2,10,1332.333,0.04,6.113E-05,6.785E-02,5.1E-07,3.0E-05
47,285,3.0,31.42,2,11,1073.667,0.05,7.794E-05,5.467E-02,5.1E-07,3.0E-05
47,285,3.0,31.42,2,12,784.567,0.04,9.938E-05,3.995E-02,5.1E-07,1.6E-05
47,285,3.0,31.42,2,13,513.100,0.04,1.267E-04,2.613E-02,5.1E-07,1.1E-05
47,285,3.0,31.42,2,14,277.000,0.04,1.664E-04,1.411E-02,5.1E-07,5.6E-06
47,285,3.0,31.42,2,15,157.133,0.04,2.060E-04,8.002E-03,5.1E-07,3.5E-06
47,285,3.0,31.42,2,16,74.720,0.04,2.628E-04,3.805E-03,5.1E-07,2.0E-06
47,285,3.0,31.42,2,17,33.293,0.05,3.352E-04,1.695E-03,5.1E-07,1.3E-06
47,285,3.0,31.42,2,18,14.817,0.08,4.277E-04,7.545E-04,5.1E-07,1.1E-06
47,285,3.0,31.42,2,19,6.921,0.05,5.456E-04,3.524E-04,5.1E-07,6.9E-07
47,285,3.0,31.42,2,20,3.404,0.19,6.959E-04,1.733E-04,5.1E-07,8.4E-07
47,75,3.0,31.42,5,1,11620.000,0.09,3.525E-05,7.397E-02,6.4E-08,6.4E-05
47,75,3.0,31.42,5,2,11433.333,0.13,4.275E-05,7.278E-02,6.4E-08,9.7E-05
47,75,3.0,31.42,5,3,10783.333,0.14,5.250E-05,6.864E-02,6.4E-08,9.7E-05
47,75,3.0,31.42,5,4,9500.000,0.15,6.475E-05,6.047E-02,6.4E-08,9.3E-05
47,75,3.0,31.42,5,5,7748.667,0.16,8.025E-05,4.932E-02,6.4E-08,7.7E-05
47,75,3.0,31.42,5,6,5767.000,0.16,1.003E-04,3.671E-02,6.4E-08,5.7E-05
47,75,3.0,31.42,5,7,3888.667,0.17,1.258E-04,2.475E-02,6.4E-08,4.2E-05
47,75,3.0,31.42,5,8,2365.667,0.15,1.583E-04,1.506E-02,6.4E-08,2.2E-05
47,75,3.0,31.42,5,9,1297.000,0.15,1.998E-04,8.256E-03,6.4E-08,1.3E-05
47,75,3.0,31.42,5,10,650.733,0.16,2.525E-04,4.142E-03,6.4E-08,6.8E-06
47,75,3.0,31.42,5,11,307.367,0.18,3.198E-04,1.957E-03,6.4E-08,3.6E-06
47,75,3.0,31.42,5,12,144.700,0.18,4.055E-04,9.211E-04,6.4E-08,1.7E-06
